Utility Characteristics,,,,,,Demand,,Energy Sources (Megawatthours),,,,,,,,,,Disposition,,,,,,Electric Revenues,,,,,,,
,,,,,,(Megawatts),,,,Power Exchanged,,,Wheeled Power,,,,,(Megawatthours),,,,,,(Thousands Dollars),,,,,,,
Data Year,Utility Number,Utility Name,State,Ownership Type,NERC Region,Summer Peak Demand,Winter Peak Demand,Net Generation,Wholesale Power Purchases,Exchange Energy Received,Exchange Energy Delivered,Net Power Exchanged,Wheeled Power Received,Wheeled Power Delivered,Net Wheeled Power,Transmission by Other Losses,Total Sources,Retail Sales,Sales for Resale,Furnished without Charge,Consumed by Respondent without Charge,Total Energy Losses,Total Disposition,From Retail Sales,From Delivery Customers,From Sales for Resale,From Credits or Adjustments,From Transmission,From Other,Total,"Data Type
O = Observed
I = Imputed"
2017,20136,City of Waseca - (MN),MN,Municipal,MRO,14.8,9.3,.,"60,541",.,.,0,.,.,0,.,"60,541","57,744",.,.,.,"2,797","60,541","6,895.00",.,.,.,.,118,"7,013.00",O
2017,20138,"Wasco Electric Coop, Inc",OR,Cooperative,WECC,23.2,31.1,.,"118,520",.,.,0,.,.,0,.,"118,520","111,310",.,49,.,"7,161","118,520","11,262.00",.,.,.,.,686,"11,948.00",O
2017,20139,City of Washington - (IN),IN,Municipal,RFC,40.5,31.5,.,"178,682",.,.,0,.,.,0,.,"178,682","174,272",.,.,.,"4,410","178,682","16,956.00",.,.,.,.,332,"17,288.00",O
2017,20140,City of Washington - (GA),GA,Municipal,SERC,16.6,16,.,"94,649",.,.,0,.,.,0,.,"94,649","91,230",.,.,.,"3,419","94,649","10,007.00",.,.,.,.,.,"10,007.00",O
2017,20142,City of Washington - (NC),NC,Municipal,SERC,66.4,63.5,.,"288,438",.,.,0,.,.,0,.,"288,438","271,551",.,.,.,"16,887","288,438","33,891.60",.,.,.,.,.,"33,891.60",O
2017,20146,Washington Elec Member Corp,GA,Cooperative,SERC,77.4,88.6,.,"375,941",.,.,0,.,.,0,.,"375,941","361,368",.,.,652,"13,921","375,941","36,529.00",.,.,.,.,856.5,"37,385.50",O
2017,20150,Washington Electric Coop - (OH),OH,Cooperative,RFC,29.3,25.7,.,"116,510",.,.,0,.,.,0,.,"116,510","109,885",.,.,234,"6,391","116,510","17,272.50",.,.,.,.,514.7,"17,787.20",O
2017,20151,Washington Electric Coop - (VT),VT,Cooperative,NPCC,13.7,16.5,"2,852","72,935",.,.,0,.,.,0,"-1,415","74,372","68,821",.,267,.,"5,284","74,372","14,373.00",.,.,.,.,"2,558.00","16,931.00",O
2017,20160,Energy Northwest,WA,State,WECC,"1,300.00","1,301.00","8,444,572",.,.,.,0,.,.,0,.,"8,444,572",.,"8,444,572",.,.,.,"8,444,572",.,.,"507,855.00",.,.,"20,646.00","528,501.00",O
2017,20163,Wagoner Public Works Authority,OK,Municipal,SPP,19.8,12.8,.,"77,655",.,.,0,.,.,0,.,"77,655","71,417",.,"6,067",.,171,"77,655","7,456.00",.,.,.,.,186,"7,642.00",O
2017,20169,Avista Corp,WA,Investor Owned,WECC,"1,596.00","1,681.00","7,454,305","4,998,184","44,907","43,012","1,895","3,380,342","3,380,342",0,.,"12,454,384","8,910,726","3,070,079",.,"10,586","462,993","12,454,384","813,019.00",0,"88,779.00","-1,182.00","15,957.00","73,359.00","989,932.00",O
2017,20176,City of Water Valley - (MS),MS,Municipal,SERC,13.7,11,0,"70,579",0,.,0,0,0,0,0,"70,579","66,356",0,0,14,"4,208","70,579","5,216.00",.,0,0,0,207.1,"5,423.10",O
2017,20182,Waterloo Light & Water Comm,WI,Municipal,MISO,7.6,6.2,0,"37,396",0,0,.,0,0,.,0,"37,396","34,502",0,0,0,"2,894","37,396","3,874.20",.,.,.,.,12,"3,886.20",O
2017,20187,Watertown Municipal Utilities,SD,Municipal,MRO,72.9,65.6,.,"383,240",.,.,0,.,.,0,.,"383,240","365,673",.,.,.,"17,567","383,240","28,828.00",.,.,.,832,98,"29,758.00",O
2017,20188,City of Watertown - (NY),NY,Municipal,NPCC,.,.,"29,979",.,.,.,0,.,.,0,.,"29,979",.,"19,087",.,"10,892",.,"29,979",.,.,"3,842.00",.,.,.,"3,842.00",O
2017,20211,Village of Waunakee - (WI),WI,Municipal,MISO,29.1,20.1,0,"122,574",0,0,.,0,0,.,0,"122,574","118,531",0,0,0,"4,043","122,574","12,991.70",.,.,.,.,32.1,"13,023.80",O
2017,20213,Waupun Utilities,WI,Municipal,MISO,21.2,15.9,0,"107,443",0,0,.,0,0,.,0,"107,443","104,168",0,0,0,"3,275","107,443","10,267.80",.,0,0,0,136.9,"10,404.70",O
2017,20214,Waverly Municipal Elec Utility,IA,Municipal,MRO,30.3,23.8,"59,748","138,416",.,.,0,.,.,0,"-6,148","192,016","138,043","53,973",.,.,.,"192,016","14,995.30",.,"3,306.10",.,421.2,439,"19,161.60",O
2017,20216,Whitewater Valley Rural EMC,IN,Cooperative,RFC,47.7,51,.,"228,085",.,.,0,.,.,0,.,"228,085","216,343",.,.,.,"11,742","228,085","25,904.00",.,.,.,.,420,"26,324.00",O
2017,20219,City of Wayne,NE,Municipal,MRO,14.9,11.2,94,"65,120",0,0,0,"2,766","1,854",912,0,"66,126","64,123",0,36,762,"1,205","66,126","5,686.00",0,0,0,0,700,"6,386.00",O
2017,20222,Wayne-White Counties Elec Coop,IL,Cooperative,RFC,83.5,76.7,.,"395,477",.,.,0,.,.,0,.,"395,477","379,568",.,.,245,"15,664","395,477","42,819.50",.,.,.,.,272.8,"43,092.30",O
2017,20228,Weakley County Mun Elec Sys,TN,Municipal,SERC,105.5,105.2,0,"464,479",0,.,0,0,0,0,0,"464,479","435,893",0,0,0,"28,586","464,479","43,930.00",.,0,0,0,"1,116.80","45,046.80",O
2017,20230,Weatherford Mun Utility System,TX,Municipal,TRE,93,100.6,.,"403,714",.,.,0,.,.,0,.,"403,714","397,053",.,.,"6,661",.,"403,714","32,564.00",.,.,.,.,.,"32,564.00",O
2017,20259,City of Webster City - (IA),IA,Municipal,MRO,24.1,15.5,.,"109,165",.,.,0,.,.,0,.,"109,165","96,311","8,144",.,243,"4,467","109,165","10,043.00",.,781,.,.,"2,239.00","13,063.00",O
2017,20310,Town of Wellesley - (MA),MA,Municipal,NPCC,61.1,45.5,.,"234,327","234,327","223,914","10,413",543,543,0,.,"244,740","234,202",.,125,.,"10,413","244,740","32,246.80",.,.,.,.,.,"32,246.80",O
2017,20315,City of Wellington - (KS),KS,Municipal,SPP,30,17,333,"116,402",.,.,0,.,.,0,.,"116,735","99,848",.,"6,338",982,"9,567","116,735","13,875.90",.,.,.,.,.,"13,875.90",O
2017,20318,Webster Electric Coop,MO,Cooperative,SERC,85.5,87.4,.,"357,584",.,.,0,.,.,0,.,"357,584","342,116",.,483,.,"14,985","357,584","28,082.00",.,.,.,.,"1,045.00","29,127.00",O
2017,20332,Wells Rural Electric Co,NV,Cooperative,WECC,105,110,.,"807,239",.,.,0,.,.,0,.,"807,239","797,120",.,.,"1,237","8,882","807,239","43,443.00",.,.,.,.,180,"43,623.00",O
2017,20334,Wellsborough Electric Co,PA,Investor Owned,RFC,20.5,22,.,"112,769",.,.,0,.,.,0,.,"112,769","104,929",107,.,222,"7,511","112,769","11,681.00","1,534.00",16,0,0,599,"13,830.00",O
2017,20363,West Central Electric Coop Inc - (MO),MO,Cooperative,SERC,60,74,.,"252,999",.,.,0,.,.,0,.,"252,999","241,760",.,220,.,"11,019","252,999","26,336.00",.,.,.,.,377,"26,713.00",O
2017,20368,West Central Electric Coop Inc - (SD),SD,Cooperative,MRO,24,31.3,.,"135,443",.,.,0,.,.,0,.,"135,443","125,524",.,214,.,"9,705","135,443","16,402.00",.,.,.,325,67,"16,794.00",O
2017,20371,"West Florida El Coop Assn, Inc",FL,Cooperative,SERC,110.2,128.1,.,"511,221",.,.,0,.,.,0,.,"511,221","482,902",.,.,599,"27,720","511,221","56,127.00",.,.,.,.,"1,784.00","57,911.00",O
2017,20377,West Kentucky Rural E C C,KY,Cooperative,SERC,180.8,148.3,0,"697,584",0,.,0,0,0,0,0,"697,584","646,519",0,0,459,"50,607","697,584","76,879.00",.,0,0,0,"1,856.10","78,735.10",O
2017,20380,City of West Liberty - (IA),IA,Municipal,MRO,11.6,7.5,60,"52,624",.,.,0,.,.,0,.,"52,684","50,596",.,.,.,"2,088","52,684","5,049.00",.,.,.,.,156,"5,205.00",O
2017,20382,City of West Memphis - (AR),AR,Municipal,,82.4,62.2,"288,415","92,321",.,.,0,.,.,0,.,"380,736","360,977",.,.,.,"19,759","380,736","25,801.00",.,.,.,.,"4,799.00","30,600.00",O
2017,20387,West Penn Power Co,PA,Investor Owned,RFC,"3,752.00","3,797.00",.,"7,099,894",.,.,0,.,.,0,.,"7,099,894","6,716,952","31,014",.,"8,441","343,487","7,099,894","713,123.80","214,788.50","1,855.20",0,"60,289.20","19,262.80","1,009,319.50",O
2017,20392,City of West Plains - (MO),MO,Municipal,SERC,38.4,42.2,275,"180,788",.,.,0,.,.,0,.,"181,063","170,052",.,.,.,"11,011","181,063","14,977.00",.,.,.,.,.,"14,977.00",O
2017,20394,City of West Point - (MS),MS,Municipal,SERC,20.5,13.6,0,"82,929",0,.,0,0,0,0,0,"82,929","78,537",0,0,0,"4,392","82,929","9,368.00",.,0,0,0,316,"9,684.00",O
2017,20397,City of West Point - (NE),NE,Municipal,MRO,11,9,53,"52,999",.,.,0,.,.,0,.,"53,052","49,825",.,.,.,"3,227","53,052","6,398.00",.,.,.,.,.,"6,398.00",O
2017,20401,West River Electric Assn Inc,SD,Cooperative,MRO,64.1,62.1,.,"305,241",.,.,0,.,.,0,.,"305,241","287,736",.,.,"1,205","16,300","305,241","35,842.00",.,.,.,.,852,"36,694.00",O
2017,20404,AEP Texas North Company,OK,Investor Owned,TRE,.,.,"923,586",.,.,.,0,"398,264","398,264",0,.,"923,586",.,"923,586",.,.,.,"923,586",0,"175,068.20","63,599.50",-309,"80,763.20","7,080.10","326,202.00",O
2017,20413,Mountrail-Williams Elec Coop,ND,Cooperative,MRO,338.5,418.2,0,"2,880,323",.,.,0,.,.,0,.,"2,880,323","2,803,722",.,.,"3,720","72,881","2,880,323","250,547.20",.,.,.,.,.,"250,547.20",O
2017,20421,Western Minnesota Mun Pwr Agny,SD,Political Subdivision,MRO,544.5,509.4,"1,433,620",.,.,.,0,.,.,0,.,"1,433,620",.,"1,433,620",.,.,.,"1,433,620",.,.,"83,387.00",.,.,"4,998.00","88,385.00",O
2017,20422,Whetstone Valley Elec Coop Inc,SD,Cooperative,MRO,16.2,22.9,.,"99,151",.,.,0,.,.,0,.,"99,151","93,671",.,.,191,"5,289","99,151","10,254.00",.,.,.,.,91.1,"10,345.10",O
2017,20434,City of Westby,WI,Municipal,MISO,5.3,4.3,0,"24,938",0,0,.,0,0,.,0,"24,938","24,725",0,0,0,213,"24,938","2,603.20",.,.,.,.,11,"2,614.20",O
2017,20447,"Western Farmers Elec Coop, Inc",OK,Cooperative,SPP,"1,899.00","1,927.00","4,138,413","8,546,304",.,.,0,.,.,0,"-32,046","12,652,671",.,"12,216,034",.,.,"436,637","12,652,671",.,.,"645,235.00",-907,"38,024.00","15,494.00","697,846.00",O
2017,20455,Western Massachusetts Electric Company,MA,Investor Owned,NPCC,678,607,"8,185","1,565,167",.,.,0,"4,821,980","4,821,980",0,.,"1,573,352","1,328,510","244,842",.,.,.,"1,573,352","241,957.20","148,418.20","9,139.00","-2,998.40","99,462.60","11,560.70","507,539.30",O
2017,20456,Twin Valleys Public Power Dist,NE,Political Subdivision,MRO,50,25,.,"157,720",.,.,0,.,.,0,.,"157,720","95,721","52,834",.,.,"9,165","157,720","12,921.00",.,"3,165.00",.,.,240,"16,326.00",O
2017,20472,"Wharton County Elec Coop, Inc",TX,Cooperative,TRE,47.7,44,.,"232,448",.,.,0,.,.,0,.,"232,448","221,901",.,.,224,"10,323","232,448","21,235.00",.,.,.,.,252,"21,487.00",O
2017,20476,Western Coop Electric Assn Inc,KS,Cooperative,SPP,66.3,61,.,"383,365",.,.,0,.,.,0,.,"383,365","360,736",.,.,.,"22,629","383,365","36,779.90",.,.,.,642.2,112.4,"37,534.50",O
2017,20477,City of Westerville - (OH),OH,Municipal,RFC,102.5,80.4,.,"497,048",.,.,0,.,.,0,"-13,182","483,866","461,124",.,"4,395",.,"18,347","483,866","48,142.00",.,.,.,.,319,"48,461.00",O
2017,20481,City of Westfield - (MA),MA,Municipal,NPCC,75.2,58.1,.,"370,768",.,.,0,.,.,0,.,"370,768","360,621",.,.,"1,096","9,051","370,768","48,636.00",.,.,-968,.,.,"47,668.00",O
2017,20509,Wheat Belt Public Power Dist,NE,Political Subdivision,MRO,52.4,19.8,.,"162,912",.,.,0,.,.,0,0,"162,912","152,355",.,.,367,"10,190","162,912","18,701.30",.,.,.,.,85.8,"18,787.10",O
2017,20510,"Wheatland Electric Coop, Inc",KS,Cooperative,SPP,187.2,122.4,0,"829,031",.,.,0,.,.,0,.,"829,031","775,814","15,260",.,.,"37,957","829,031","93,589.50",.,"1,058.30",.,.,"1,925.10","96,572.90",O
2017,20521,Wheeling Power Co,OH,Investor Owned,RFC,577,556,"3,843,426","1,287,653",.,.,0,.,.,0,.,"5,131,079","3,916,764","1,098,552",.,.,"115,763","5,131,079","269,609.00",.,"41,562.00",.,"5,342.00","1,255.00","317,768.00",O
2017,20574,White River Valley El Coop Inc,MO,Cooperative,SERC,184.2,213.5,.,"737,841",.,.,0,.,.,0,.,"737,841","705,081",.,.,"2,238","30,522","737,841","87,461.00",.,.,.,.,"1,539.00","89,000.00",O
2017,20576,"White River Electric Assn, Inc",CO,Cooperative,WECC,105.3,107.5,258,"790,362",.,.,0,.,.,0,.,"790,620","780,808",.,.,"1,106","8,706","790,620","64,660.50",.,.,.,.,66.4,"64,726.90",O
2017,20583,Whitehall Electric Utility,WI,Municipal,MISO,6.6,5.9,0,"36,930",0,0,.,0,0,.,0,"36,930","36,152",0,0,39,739,"36,930","3,649.80",.,.,.,.,46.8,"3,696.60",O
2017,20603,Northeastern Rural E M C,IN,Cooperative,RFC,314.3,294.5,.,"1,599,245",0,.,0,.,.,0,.,"1,599,245","1,568,663",.,"1,361",.,"29,221","1,599,245","100,542.00",.,.,.,.,254,"100,796.00",O
2017,20639,"Wild Rice Electric Coop, Inc",MN,Cooperative,MRO,41.7,75.5,.,"277,094",.,.,0,.,.,0,.,"277,094","255,067",.,.,459,"21,568","277,094","31,303.70",.,.,.,.,548.4,"31,852.10",O
2017,20659,"WGL Energy Services, Inc.",VA,Retail Power Marketer,,.,.,.,"9,967,191",.,.,0,.,.,0,.,"9,967,191","9,967,191",.,.,.,.,"9,967,191","672,181.00",.,.,.,.,.,"672,181.00",O
2017,20737,Willmar Municipal Utilities,MN,Municipal,MRO,59.2,44,"29,489","254,347",.,.,0,.,.,0,.,"283,836","275,185",.,"2,947","2,960","2,744","283,836","28,610.00",.,.,.,"1,614.50",370.3,"30,594.80",O
2017,20785,City of Wilson,NC,Municipal,SERC,244.9,210.1,.,"1,273,189",.,.,0,.,.,0,.,"1,273,189","1,201,775","25,934",.,.,"45,480","1,273,189","118,203.40",.,"1,948.60",.,.,42.1,"120,194.10",O
2017,20789,City of Wilton,IA,Municipal,MRO,6.8,4.5,52,"26,063",.,.,0,.,.,0,.,"26,115","23,339",.,575,258,"1,943","26,115","2,484.80",.,.,.,.,270.9,"2,755.70",O
2017,20793,City of Winchester - (TN),TN,Municipal,SERC,37.5,32.9,0,"179,803",0,.,0,0,0,0,0,"179,803","172,840",0,0,166,"6,797","179,803","17,420.00",.,0,0,0,350.7,"17,770.70",O
2017,20806,City of Windom,MN,Municipal,MRO,15.4,12.6,16,"70,549",.,.,0,.,.,0,.,"70,565","68,262",.,.,182,"2,121","70,565","6,036.40",.,.,.,.,160.1,"6,196.50",O
2017,20813,City of Winfield - (KS),KS,Municipal,SPP,63.6,44.7,517,"307,642",.,.,0,.,.,0,.,"308,159","291,868",.,.,.,"16,291","308,159","27,212.00",.,.,.,330.5,30,"27,572.50",O
2017,20823,Winner Municipal Utility,SD,Municipal,MRO,8.4,9.6,.,"41,260",.,.,0,.,.,0,.,"41,260","39,102",.,.,.,"2,158","41,260","4,242.50",.,.,.,.,80.4,"4,322.90",O
2017,20824,Village of Winnetka - (IL),IL,Municipal,RFC,34.3,22,.,"125,840",.,.,0,.,.,0,.,"125,840","121,837",.,"2,597",.,"1,406","125,840","14,173.00",.,.,.,.,.,"14,173.00",O
2017,20835,City of Winterset - (IA),IA,Municipal,MRO,12.5,7.8,106,"50,577",.,.,0,.,.,0,.,"50,683","47,136",.,46,779,"2,722","50,683","5,307.00",.,.,.,.,.,"5,307.00",O
2017,20837,City of Winthrop - (MN),MN,Municipal,MRO,3.8,3.5,.,"17,865",.,.,0,.,.,0,.,"17,865","14,305",.,.,.,"3,560","17,865","1,784.00",.,.,.,.,9,"1,793.00",O
2017,20841,"Wiregrass Electric Coop, Inc",AL,Cooperative,SERC,91.3,110.1,.,"383,215",.,.,0,.,.,0,.,"383,215","354,556",.,.,773,"27,886","383,215","46,278.00",.,.,.,.,915,"47,193.00",O
2017,20845,Wolverine Power Marketing Coop,MI,Cooperative,RFC,193.5,175.2,.,"1,352,195",.,.,0,.,.,0,"-19,202","1,332,993","1,332,993",.,.,.,.,"1,332,993","74,961.60",.,.,.,.,.,"74,961.60",O
2017,20847,Wisconsin Electric Power Co,WI,Investor Owned,RFC,"5,311.00","4,240.00","25,244,017","10,661,370",.,.,0,.,.,0,.,"35,905,387","24,902,091","10,049,659",.,"57,607","896,030","35,905,387","2,873,626.30",0,"364,961.20",0,0,"82,831.40","3,321,418.90",O
2017,20856,Wisconsin Power & Light Co,WI,Investor Owned,MRO,"2,476.00","2,100.00","9,544,235","4,980,927",.,.,0,.,.,0,.,"14,525,162","10,795,717","3,374,421",.,"4,472","350,552","14,525,162","1,129,152.00",.,"166,628.00",.,.,"15,626.00","1,311,406.00",O
2017,20858,WPPI Energy,WI,Municipal Mktg Authority,MISO,939.1,781.4,"1,472,277","4,736,718",0,0,.,0,0,.,0,"6,208,995",0,"6,206,518",0,0,"2,477","6,208,995",.,.,"466,358.90",-671,"4,224.20","1,390.00","471,302.10",O
2017,20860,Wisconsin Public Service Corp,WI,Investor Owned,,"2,099.00","1,788.00","10,479,257","4,402,693",.,.,0,.,.,0,.,"14,881,950","10,779,183","3,620,670",.,"73,757","408,340","14,881,950","985,501.90",.,"191,484.00","11,071.10",.,"12,167.50","1,200,224.50",O
2017,20862,Wisconsin Rapids W W & L Comm,WI,Municipal,MRO,51.2,45.9,.,"265,972",.,.,0,.,.,0,.,"265,972","255,098",.,.,.,"10,874","265,972","26,414.00",.,.,.,.,369,"26,783.00",O
2017,20863,Wisconsin River Power Company,WI,Investor Owned,RFC,.,.,"44,527",.,.,.,0,.,.,0,.,"44,527",.,"44,527",.,.,.,"44,527",.,.,"1,096.50",.,.,"7,336.80","8,433.30",O
2017,20885,Withlacoochee River Elec Coop,FL,Cooperative,FRCC,893.3,841.1,0,"3,991,670",0,0,0,0,0,0,0,"3,991,670","3,835,764",0,0,0,"155,906","3,991,670","408,803.80",0,0,0,"18,237.00",.,"427,040.80",O
2017,20910,"Wolverine Pwr Supply Coop, Inc",MI,Cooperative,RFC,577.2,518.1,"808,300","5,813,473",.,.,0,"8,563","8,563",0,.,"6,621,773",.,"6,515,103",.,838,"105,832","6,621,773",.,.,"389,573.00",.,"43,056.50",914.9,"433,544.40",O
2017,20913,Town of Wolfeboro,NH,Municipal,NPCC,13.3,14.5,.,"71,586",.,.,0,.,.,0,.,"71,586","67,181",.,.,.,"4,405","71,586","9,558.80",.,.,12.3,.,171.6,"9,742.70",O
2017,20927,"Wood County Electric Coop, Inc",TX,Cooperative,SPP,151.6,196.3,.,"647,405",.,.,0,.,.,0,.,"647,405","606,512",.,.,.,"40,893","647,405","66,178.00",.,.,.,861,901,"67,940.00",O
2017,20948,Wise Electric Coop Inc,TX,Cooperative,TRE,155,188,.,"768,743",.,.,0,.,.,0,.,"768,743","742,359",.,.,.,"26,384","768,743","59,776.00",.,.,-983,.,815,"59,608.00",O
2017,20951,Woodbury County Rural E C A,IA,Cooperative,SPP,17.4,19.6,.,"77,465",.,.,0,.,.,0,.,"77,465","73,124",.,.,187,"4,154","77,465","9,203.10",.,.,.,.,18.3,"9,221.40",O
2017,20963,Woodruff Electric Coop Corp,AR,Cooperative,SERC,146,74.8,.,"409,767",.,.,0,.,.,0,.,"409,767","368,808","14,179",.,"1,166","25,614","409,767","40,332.80",.,"1,093.80",.,.,"1,144.70","42,571.30",O
2017,20996,Wright-Hennepin Coop Elec Assn,MN,Cooperative,MRO,183.9,147.5,.,"901,765",.,.,0,.,.,0,.,"901,765","868,989",.,.,"1,208","31,568","901,765","97,030.70",.,.,.,.,805.6,"97,836.30",O
2017,20997,Yellowstone Valley Elec Co-op Inc.,MT,Cooperative,WECC,66.6,58.9,.,"288,992",.,.,0,.,.,0,.,"288,992","278,951",.,.,709,"9,332","288,992","34,578.00",.,.,.,.,239,"34,817.00",O
2017,21002,York Electric Coop Inc,SC,Cooperative,SERC,259.6,222.7,.,"1,003,178",.,.,0,.,.,0,.,"1,003,178","959,316",.,.,"1,618","42,244","1,003,178","112,082.00",.,.,.,.,-321,"111,761.00",O
2017,21013,City of Worthington - (MN),MN,Municipal,MRO,42.8,32.9,.,"232,202",.,.,0,.,.,0,"-5,390","226,812","214,039","4,976",.,495,"7,302","226,812","19,751.90",.,447.6,.,.,"1,065.10","21,264.60",O
2017,21015,City of Wrangell - (AK),AK,Municipal,AK,6.5,8.5,902,"38,284",.,.,0,.,.,0,.,"39,186","35,323",.,.,722,"3,141","39,186","4,046.00",.,.,.,.,382,"4,428.00",O
2017,21048,Wyandotte Municipal Serv Comm,MI,Municipal,RFC,57.9,42.4,900,"349,113",.,.,0,.,.,0,.,"350,013","291,363","40,663",.,.,"17,987","350,013","32,378.20",.,"1,068.10",-524.9,.,.,"32,921.40",O
2017,21075,Y-W Electric Assn Inc,CO,Cooperative,WECC,128,33.7,.,"356,467",.,.,0,.,.,0,.,"356,467","332,676",.,.,929,"22,862","356,467","41,622.00",.,.,.,.,"1,975.00","43,597.00",O
2017,21079,Wyrulec Company,WY,Cooperative,WECC,37.1,24.9,.,"182,816",.,.,0,.,.,0,.,"182,816","177,902",.,329,.,"4,585","182,816","20,760.90",.,.,.,.,17.7,"20,778.60",O
2017,21081,Yampa Valley Electric Assn Inc,CO,Cooperative,WECC,67.2,102.5,.,"586,129",0,0,0,0,0,0,.,"586,129","563,558",.,.,.,"22,571","586,129","55,713.60",.,.,.,.,.,"55,713.60",O
2017,21093,3 Phases Renewables Inc,CA,Retail Power Marketer,WECC,70.4,87.2,.,"501,636",.,.,0,.,.,0,.,"501,636","478,488",.,.,.,"23,148","501,636","29,979.00",.,.,.,.,.,"29,979.00",O
2017,21095,Public Serv Comm of Yazoo City,MS,Municipal,SERC,27,18.2,299,"116,966",.,.,0,.,.,0,.,"117,265","99,552",299,"2,451","2,765","12,198","117,265","10,289.40",.,23.7,.,.,249.2,"10,562.30",O
2017,21101,Village of Yellow Springs - (OH),OH,Municipal,RFC,7.4,6.1,.,"32,401",.,.,0,.,.,0,.,"32,401","32,401",.,.,.,.,"32,401","3,812.00",.,.,.,.,.,"3,812.00",O
2017,21111,Perennial Public Power Dist,NE,Political Subdivision,SPP,96.6,47,.,"312,653",.,.,0,.,.,0,.,"312,653","301,143",.,.,.,"11,510","312,653","26,988.00",.,.,.,.,116,"27,104.00",O
2017,21114,Yazoo Valley Elec Power Assn,MS,Cooperative,SERC,108,112,.,"558,598",0,0,0,0,0,0,.,"558,598","545,586",0,0,708,"12,304","558,598","48,573.00",0,0,0,0,702,"49,275.00",O
2017,21140,Yuba County Water Agency,CA,Political Subdivision,WECC,.,.,"2,070,774",0,0,0,0,0,0,0,0,"2,070,774",.,"2,070,774",0,0,0,"2,070,774",0,0,"68,676.00",0,0,"5,950.00","74,626.00",O
2017,21158,City of Zeeland - (MI),MI,Municipal,RFC,78.3,57.8,"2,089","404,395",.,.,0,.,.,0,.,"406,484","384,535",.,.,583,"21,366","406,484","28,678.00",.,.,.,.,128,"28,806.00",O
2017,21244,"Southside Electric Coop, Inc",VA,Cooperative,SERC,206.9,251.8,.,"943,868",.,.,0,.,.,0,.,"943,868","884,128",.,.,"2,197","57,543","943,868","107,745.00",.,.,.,.,.,"107,745.00",O
2017,21249,"HQ Energy Services (US), Inc",CT,Wholesale Power Marketer,NPCC,.,.,.,"28,844,284",.,.,0,"571,307","571,307",0,.,"28,844,284",.,"28,844,256",.,.,28,"28,844,284",.,.,"832,709.30",.,.,.,"832,709.30",O
2017,21258,"Constellation Energy Services NY, Inc.",NY,Retail Power Marketer,,.,.,0,"1,087,606",.,.,0,.,.,0,.,"1,087,606","1,087,606",.,.,.,.,"1,087,606","58,495.90",0,0,0,0,0,"58,495.90",O
2017,21352,Municipal Energy Agency of NE,NE,Political Subdivision,MRO,434,374,"629,733","1,758,826",.,.,0,.,.,0,.,"2,388,559",.,"2,276,207",.,.,"112,352","2,388,559",.,.,"127,268.00",.,.,751,"128,019.00",O
2017,21513,"Fergus Electric Coop, Inc",MT,Cooperative,WECC,38.1,43.2,.,"233,744",.,.,0,.,.,0,.,"233,744","226,733",.,.,.,"7,011","233,744","22,617.00",.,.,.,.,.,"22,617.00",O
2017,21526,City of Laurens - (SC),SC,Municipal,SERC,25,20.7,.,"111,098",.,.,0,.,.,0,.,"111,098","105,909",.,.,.,"5,189","111,098","13,368.00",.,.,.,.,"1,121.00","14,489.00",O
2017,21538,"Mohave Electric Cooperative, Inc",AZ,Cooperative,WECC,202.6,91.8,.,"763,660",.,.,0,.,.,0,.,"763,660","689,996","45,732",.,813,"27,119","763,660","72,225.20",.,"1,662.80",.,836.4,.,"74,724.40",O
2017,21554,Seminole Electric Cooperative Inc,FL,Cooperative,FRCC,"3,022.00","2,936.00","11,011,264","3,580,026","70,258","92,833","-22,575","7,487","7,448",39,.,"14,568,754",.,"14,356,111",.,.,"212,643","14,568,754",.,.,"1,060,381.00",.,11,"6,946.00","1,067,338.00",O
2017,21567,"Washington-St Tammany E C, Inc",LA,Cooperative,SERC,234,306,.,"1,029,251",.,.,0,.,.,0,.,"1,029,251","962,794",.,.,.,"66,457","1,029,251","91,108.50",.,.,.,.,"2,430.80","93,539.30",O
2017,21632,EnergyUnited Elec Member Corp,NC,Cooperative,SERC,587.2,674,.,"2,686,399",.,.,0,.,.,0,.,"2,686,399","2,517,130",.,"2,198",.,"167,071","2,686,399","249,417.00",.,.,.,.,"14,179.00","263,596.00",O
2017,21704,MSR Public Power Agency,CA,Political Subdivision,WECC,.,.,"1,076,529","587,125","121,298","121,298",0,.,.,0,.,"1,663,654",.,"1,663,654",.,.,.,"1,663,654",.,.,"126,983.00",.,.,.,"126,983.00",O
2017,21795,"Constellation Energy Services, Inc.",WI,Retail Power Marketer,,.,.,.,"8,812,086",.,.,0,.,.,0,.,"8,812,086","8,684,423","127,663",.,.,.,"8,812,086","563,423.60",.,"6,068.40",.,.,.,"569,492.00",O
2017,22053,Kentucky Power Co,OH,Investor Owned,RFC,"1,005.00","1,214.00","4,407,133","3,080,016",.,.,0,"35,247","35,247",0,.,"7,487,149","5,590,206","1,516,154",.,.,"380,789","7,487,149","542,148.80",0,"56,844.50","-1,648.90","26,409.90","28,802.30","652,556.60",O
2017,22056,Smarr EMC,GA,Cooperative,SERC,.,.,"495,444",.,.,.,0,.,.,0,.,"495,444",.,"495,444",.,.,.,"495,444",.,.,"21,353.00",.,.,.,"21,353.00",O
