Utility Characteristics,,,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
,,,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
Data Year,Utility Number,Utility Name,Part,Service Type,"Data Type
O = Observed
I = Imputed",State,Ownership,BA Code,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count
2017,57467,"Palmco Power OH, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,"4,295.60","51,240","9,543",54.6,615,55,0,0,0,0,0,0,"4,350.20","51,855","9,598"
2017,57483,Liberty Utilities,A,Bundled,O,CA,Investor Owned,CISO,"39,895.60","289,336","42,323","38,256.30","278,336","5,872",0,0,0,.,.,.,"78,151.90","567,672","48,195"
2017,57486,"XOOM Energy Texas, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,"45,834.00","407,362","30,615","9,441.00","77,122","2,286",0,0,0,0,0,0,"55,275.00","484,484","32,901"
2017,57487,"XOOM Energy Connecticut, LLC",B,Energy,O,CT,Retail Power Marketer,ISNE,"3,948.70","43,057","5,720","3,377.60","34,727","1,042",0,0,0,0,0,0,"7,326.30","77,784","6,762"
2017,57488,"XOOM Energy Illinois, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,"15,371.20","174,444","23,531","9,907.20","117,753","3,891",0,0,0,0,0,0,"25,278.40","292,197","27,422"
2017,57489,"XOOM Energy Massachusetts, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,"6,437.00","53,430","7,809","4,173.70","35,291","1,333",0,0,0,0,0,0,"10,610.70","88,721","9,142"
2017,57490,"XOOM Energy Maryland, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,"17,659.20","187,515","18,218","10,169.30","111,715","3,147",0,0,0,0,0,0,"27,828.50","299,230","21,365"
2017,57491,"XOOM Energy New Jersey, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,"7,794.40","56,794","6,932","10,982.00","100,227","2,293",0,0,0,0,0,0,"18,776.40","157,021","9,225"
2017,58085,"Electricity Maine, LLC",B,Energy,O,ME,Retail Power Marketer,ISNE,"46,942.00","474,743","67,295","13,670.00","180,946","5,289",0,0,0,0,0,0,"60,612.00","655,689","72,584"
2017,58086,"Electricity NH, LLC d/b/a ENH Power, LLC",B,Energy,O,NH,Retail Power Marketer,ISNE,"26,196.00","268,663","33,091","22,262.00","290,047","3,914",0,0,0,0,0,0,"48,458.00","558,710","37,005"
2017,58116,"Public Power & Utility of Maryland, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,"5,808.90","49,356","4,858","3,696.40","44,036","1,273",0,0,0,0,0,0,"9,505.30","93,392","6,131"
2017,58118,Public Power LLC (PA),B,Energy,O,PA,Retail Power Marketer,PJM,"16,026.40","163,502","17,496","2,788.10","32,808","1,433",0,0,0,0,0,0,"18,814.50","196,310","18,929"
2017,58119,Public Power LLC (CT),B,Energy,O,CT,Retail Power Marketer,ISNE,"38,823.30","451,296","47,440","16,086.20","173,595","4,373",0,0,0,0,0,0,"54,909.50","624,891","51,813"
2017,58119,Public Power LLC (CT),B,Energy,O,DC,Retail Power Marketer,PJM,"1,679.90","13,512","1,596",633.8,"7,575",131,0,0,0,0,0,0,"2,313.70","21,087","1,727"
2017,58119,Public Power LLC (CT),B,Energy,O,IL,Retail Power Marketer,PJM,"3,493.80","32,528","4,297","14,306.90","218,290","1,528",0,0,0,0,0,0,"17,800.70","250,818","5,825"
2017,58119,Public Power LLC (CT),B,Energy,O,MA,Retail Power Marketer,ISNE,"14,070.70","155,516","21,279","6,191.30","70,138","2,475",0,0,0,0,0,0,"20,262.00","225,654","23,754"
2017,58119,Public Power LLC (CT),B,Energy,O,NY,Retail Power Marketer,NYIS,"3,934.00","42,702","6,839","10,939.10","128,498","1,956",0,0,0,0,0,0,"14,873.10","171,200","8,795"
2017,58119,Public Power LLC (CT),B,Energy,O,OH,Retail Power Marketer,PJM,"1,025.90","11,169","1,100","2,428.90","42,163",481,0,0,0,0,0,0,"3,454.80","53,332","1,581"
2017,58119,Public Power LLC (CT),B,Energy,O,RI,Retail Power Marketer,ISNE,1.3,15,2,346.8,"4,479",31,0,0,0,0,0,0,348.1,"4,494",33
2017,58123,Aha Macav Power Service,A,Bundled,O,AZ,Political Subdivision,WALC,361,"4,379",429,684,"8,298",105,338,"4,857",50,0,0,0,"1,383.00","17,534",584
2017,58123,Aha Macav Power Service,A,Bundled,O,CA,Political Subdivision,WALC,97,"1,186",89,1.8,21,4,153.2,"2,216",27,0,0,0,252,"3,423",120
2017,58123,Aha Macav Power Service,A,Bundled,O,NV,Political Subdivision,WALC,241,"2,283",198,"1,712.30","20,594",69,20.7,294,4,0,0,0,"1,974.00","23,171",271
2017,58124,City of Winter Park - (FL),A,Bundled,O,FL,Municipal,FPC,"20,729.00","185,434","12,358","20,700.00","239,595","2,703",.,.,.,.,.,.,"41,429.00","425,029","15,061"
2017,58126,Pittsburg Power Company,A,Bundled,O,CA,Municipal,CISO,443,"1,960",348,"4,281.00","19,853",226,.,.,.,.,.,.,"4,724.00","21,813",574
2017,58139,Town of Pickstown - (SD),A,Bundled,O,SD,Municipal,SWPP,161.6,"1,665",134,74,837,24,.,.,.,.,.,.,235.6,"2,502",158
2017,58142,Cincinnati Bell Energy LLC,B,Energy,O,OH,Retail Power Marketer,PJM,"11,843.50","162,224","13,938",18.8,203,4,0,0,0,0,0,0,"11,862.30","162,427","13,942"
2017,58158,FairPoint Energy LLC,B,Energy,O,ME,Retail Power Marketer,NBSO,"4,893.30","57,837","9,749",244.1,"3,035",175,0,0,0,0,0,0,"5,137.40","60,872","9,924"
2017,58158,FairPoint Energy LLC,B,Energy,O,NH,Retail Power Marketer,ISNE,"5,058.40","47,865","7,897","1,593.00","18,001","1,096",0,0,0,0,0,0,"6,651.40","65,866","8,993"
2017,58160,Viridian Energy NY LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,"22,394.80","236,188","30,933","15,526.20","175,759","5,200",0,0,0,0,0,0,"37,921.00","411,947","36,133"
2017,58161,Viridian Energy LLC,B,Energy,O,CT,Retail Power Marketer,ISNE,"6,534.30","59,047","7,034","2,900.90","26,203","1,023",0,0,0,0,0,0,"9,435.20","85,250","8,057"
2017,58161,Viridian Energy LLC,B,Energy,O,MA,Retail Power Marketer,ISNE,"44,150.50","356,108","46,842","20,261.70","174,746","5,679",0,0,0,0,0,0,"64,412.20","530,854","52,521"
2017,58161,Viridian Energy LLC,B,Energy,O,RI,Retail Power Marketer,ISNE,"1,305.60","13,442","1,659","1,355.00","13,335",375,0,0,0,0,0,0,"2,660.60","26,777","2,034"
2017,58162,Viridian Energy PA LLC,B,Energy,O,DC,Retail Power Marketer,PJM,298.7,"2,954",320,95.4,899,31,0,0,0,0,0,0,394.1,"3,853",351
2017,58162,Viridian Energy PA LLC,B,Energy,O,DE,Retail Power Marketer,PJM,633.2,"5,909",529,175.9,"1,871",56,0,0,0,0,0,0,809.1,"7,780",585
2017,58162,Viridian Energy PA LLC,B,Energy,O,IL,Retail Power Marketer,PJM,"9,764.70","105,513","12,930","4,627.20","55,853","1,808",0,0,0,0,0,0,"14,391.90","161,366","14,738"
2017,58162,Viridian Energy PA LLC,B,Energy,O,MD,Retail Power Marketer,PJM,"7,074.20","61,809","5,504","1,727.40","16,973",694,0,0,0,0,0,0,"8,801.60","78,782","6,198"
2017,58162,Viridian Energy PA LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,"37,447.90","275,028","30,579","8,675.60","65,835","2,783",0,0,0,0,0,0,"46,123.50","340,863","33,362"
2017,58162,Viridian Energy PA LLC,B,Energy,O,OH,Retail Power Marketer,PJM,287.4,"3,768",380,541.2,"9,707",41,0,0,0,0,0,0,828.6,"13,475",421
2017,58162,Viridian Energy PA LLC,B,Energy,O,PA,Retail Power Marketer,PJM,"7,352.80","79,336","9,094","1,743.20","18,099",895,0,0,0,0,0,0,"9,096.00","97,435","9,989"
2017,58181,"Stream Energy New York, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,"3,156.20","51,033","7,378",780.7,"7,377",242,0,0,0,0,0,0,"3,936.90","58,410","7,620"
2017,58196,"C. N. Brown Electricity, LLC",B,Energy,O,ME,Retail Power Marketer,ISNE,619.2,"7,009","1,039","2,654.00","29,408",343,0,0,0,0,0,0,"3,273.20","36,417","1,382"
2017,58248,"EnergyMark, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,675.8,"12,982","1,997","7,039.20","132,520","2,094","6,363.40","124,947",97,0,0,0,"14,078.40","270,449","4,188"
2017,58263,V247 Power Corporation,D,Bundled,O,TX,Retail Power Marketer,ERCO,"10,538.60","112,654","9,246","6,707.10","83,713","1,252",0,0,0,0,0,0,"17,245.70","196,367","10,498"
2017,58314,"Palmco Power IL, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,"4,798.00","48,809","10,509",3.8,36,9,0,0,0,0,0,0,"4,801.80","48,845","10,518"
2017,58339,"XOOM Energy Pennsylvania, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,"12,422.80","131,376","14,888","10,144.70","109,640","3,630",0,0,0,0,0,0,"22,567.50","241,016","18,518"
2017,58364,New Brunswick Power Generation Corp.,B,Energy,O,ME,Retail Power Marketer,NBSO,.,.,.,243.4,"3,836",3,"5,541.30","84,959",3,.,.,.,"5,784.70","88,795",6
2017,58367,"XOOM Energy New York, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,"18,006.80","173,210","31,674","21,718.90","202,328","9,415",0,0,0,0,0,0,"39,725.70","375,538","41,089"
2017,58457,"EDF Industrial Power Services (CA), LLC",B,Energy,O,CA,Retail Power Marketer,CISO,0,0,0,0,0,0,"37,985.60","823,267",9,0,0,0,"37,985.60","823,267",9
2017,58458,Silver State Energy Association,B,Energy,O,NV,Retail Power Marketer,NEVP,0,0,0,"58,507.20","1,048,346",7,0,0,0,0,0,0,"58,507.20","1,048,346",7
2017,58476,"Stream Energy Columbia, LLC",B,Energy,O,DC,Retail Power Marketer,PJM,617.5,"6,975",817,507,"5,880",105,0,0,0,0,0,0,"1,124.50","12,855",922
2017,58630,"XOOM Energy Maine, LLC",B,Energy,O,ME,Retail Power Marketer,ISNE,953.7,"10,378","1,407",398.3,"3,969",159,0,0,0,0,0,0,"1,352.00","14,347","1,566"
2017,58631,"XOOM Energy Rhode Island, LLC",B,Energy,O,RI,Retail Power Marketer,ISNE,"1,089.50","11,177","1,487",681.9,"7,632",234,0,0,0,0,0,0,"1,771.40","18,809","1,721"
2017,58632,"XOOM Energy Delaware, LLC",B,Energy,O,DE,Retail Power Marketer,PJM,991.7,"9,912",915,463.2,"4,580",143,0,0,0,0,0,0,"1,454.90","14,492","1,058"
2017,58633,"XOOM Energy New Hampshire, LLC",B,Energy,O,NH,Retail Power Marketer,ISNE,"1,148.20","11,610","1,838",173.6,"1,830",137,0,0,0,0,0,0,"1,321.80","13,440","1,975"
2017,58663,Respond Power LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,"10,986.00","90,161","11,586","22,891.00","253,649","3,680",0,0,0,0,0,0,"33,877.00","343,810","15,266"
2017,58663,Respond Power LLC,B,Energy,O,PA,Retail Power Marketer,PJM,"21,207.00","171,475","23,496","5,128.00","67,032",948,0,0,0,0,0,0,"26,335.00","238,507","24,444"
2017,58667,"North American Power and Gas, LLC",B,Energy,O,CT,Retail Power Marketer,ISNE,"29,467.80","292,804","30,567","1,400.50","11,851",687,0,0,0,0,0,0,"30,868.30","304,655","31,254"
2017,58667,"North American Power and Gas, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,"5,363.20","41,066","5,251",257.8,"1,889",119,0,0,0,0,0,0,"5,621.00","42,955","5,370"
2017,58667,"North American Power and Gas, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,"7,622.40","75,234","5,991",203.1,"1,463",62,0,0,0,0,0,0,"7,825.50","76,697","6,053"
2017,58667,"North American Power and Gas, LLC",B,Energy,O,ME,Retail Power Marketer,ISNE,"3,117.40","28,310","3,779",149.4,"1,304",64,0,0,0,0,0,0,"3,266.80","29,614","3,843"
2017,58667,"North American Power and Gas, LLC",B,Energy,O,NH,Retail Power Marketer,ISNE,"31,425.70","292,160","36,702","1,256.90","10,864",824,0,0,0,0,0,0,"32,682.60","303,024","37,526"
2017,58667,"North American Power and Gas, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,"24,717.90","184,767","18,410",590.5,"3,758",234,0,0,0,0,0,0,"25,308.40","188,525","18,644"
2017,58667,"North American Power and Gas, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,"9,140.30","69,211","8,512",421,"3,074",193,0,0,0,0,0,0,"9,561.30","72,285","8,705"
2017,58667,"North American Power and Gas, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,"15,178.80","212,461","17,677",190.7,"2,240",105,0,0,0,0,0,0,"15,369.50","214,701","17,782"
2017,58667,"North American Power and Gas, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,"50,503.50","560,883","50,493","1,195.20","10,665",673,0,0,0,0,0,0,"51,698.70","571,548","51,166"
2017,58667,"North American Power and Gas, LLC",B,Energy,O,RI,Retail Power Marketer,ISNE,"10,725.40","87,096","10,714",708.1,"5,260",129,0,0,0,0,0,0,"11,433.50","92,356","10,843"
2017,58667,"North American Power and Gas, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,730.3,"6,961",456,3.1,25,1,0,0,0,0,0,0,733.4,"6,986",457
2017,58683,Everyday Energy LLC,B,Energy,O,CT,Retail Power Marketer,ISNE,3.5,41,5,0,0,0,0,0,0,0,0,0,3.5,41,5
2017,58683,Everyday Energy LLC,B,Energy,O,IL,Retail Power Marketer,PJM,"1,005.40","11,992","1,400",0,0,0,0,0,0,0,0,0,"1,005.40","11,992","1,400"
2017,58683,Everyday Energy LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,"1,099.90","9,263","1,164",0,0,0,0,0,0,0,0,0,"1,099.90","9,263","1,164"
2017,58683,Everyday Energy LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,58683,Everyday Energy LLC,B,Energy,O,OH,Retail Power Marketer,PJM,952.4,"10,720","1,392","21,885.00","317,400","1,371",0,0,0,0,0,0,"22,837.40","328,120","2,763"
2017,58683,Everyday Energy LLC,B,Energy,O,PA,Retail Power Marketer,PJM,"4,975.00","61,405","6,350",0,0,0,0,0,0,0,0,0,"4,975.00","61,405","6,350"
2017,58747,"Provider Power MASS, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,"3,447.00","32,445","4,117","5,665.00","60,700",646,0,0,0,0,0,0,"9,112.00","93,145","4,763"
2017,58799,"Mega Energy of New England, LLC",B,Energy,O,CT,Retail Power Marketer,ISNE,574.9,"6,414",827,"1,686.90","17,427",228,0,0,0,0,0,0,"2,261.80","23,841","1,055"
2017,58799,"Mega Energy of New England, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,"1,983.60","15,387","2,379","2,870.30","31,603",276,0,0,0,0,0,0,"4,853.90","46,990","2,655"
2017,58805,Pro Power Providers,D,Bundled,O,TX,Retail Power Marketer,ERCO,"1,827.00","19,663","1,170","14,430.00","176,348","1,486",0,0,0,0,0,0,"16,257.00","196,011","2,656"
2017,58806,"Mint Energy, LLC",B,Energy,O,CT,Retail Power Marketer,ISNE,0,0,0,"2,853.50","33,045",154,0,0,0,0,0,0,"2,853.50","33,045",154
2017,58806,"Mint Energy, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,0,0,0,"3,086.30","51,958",49,0,0,0,0,0,0,"3,086.30","51,958",49
2017,58806,"Mint Energy, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,0,0,0,"47,216.20","531,011",478,0,0,0,0,0,0,"47,216.20","531,011",478
2017,58806,"Mint Energy, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,0,0,0,5.5,113,1,0,0,0,0,0,0,5.5,113,1
2017,58806,"Mint Energy, LLC",B,Energy,O,ME,Retail Power Marketer,ISNE,0,0,0,"1,657.60","22,793",89,0,0,0,0,0,0,"1,657.60","22,793",89
2017,58806,"Mint Energy, LLC",B,Energy,O,NH,Retail Power Marketer,ISNE,0,0,0,"6,869.60","88,089",160,0,0,0,0,0,0,"6,869.60","88,089",160
2017,58806,"Mint Energy, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,0,0,0,19.3,322,4,0,0,0,0,0,0,19.3,322,4
2017,58806,"Mint Energy, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,0,0,0,"8,044.50","122,232",278,0,0,0,0,0,0,"8,044.50","122,232",278
2017,58806,"Mint Energy, LLC",B,Energy,O,RI,Retail Power Marketer,ISNE,0,0,0,"1,135.60","14,154",52,0,0,0,0,0,0,"1,135.60","14,154",52
2017,58851,City of Cerritos - (CA),B,Energy,O,CA,Municipal,CISO,0,0,0,"3,900.60","61,117",280,702.2,"11,895",8,0,0,0,"4,602.80","73,012",288
2017,58853,Kiwi Energy NY LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,"24,454.00","207,706","36,043",0,0,0,0,0,0,0,0,0,"24,454.00","207,706","36,043"
2017,58859,"Enertrade Electric, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,745.6,"7,384",506,174.4,"1,738",49,0,0,0,0,0,0,920,"9,122",555
2017,58951,"CleanChoice Energy, Inc.",B,Energy,O,DC,Retail Power Marketer,PJM,"6,252.80","49,187","6,657",141.9,"1,269",27,0,0,0,0,0,0,"6,394.70","50,456","6,684"
2017,58951,"CleanChoice Energy, Inc.",B,Energy,O,DE,Retail Power Marketer,PJM,556.6,"4,151",432,3.2,24,9,0,0,0,0,0,0,559.8,"4,175",441
2017,58951,"CleanChoice Energy, Inc.",B,Energy,O,IL,Retail Power Marketer,PJM,"9,144.50","80,631","15,044",91.5,760,108,0,0,0,0,0,0,"9,236.00","81,391","15,152"
2017,58951,"CleanChoice Energy, Inc.",B,Energy,O,MA,Retail Power Marketer,ISNE,"8,315.60","52,085","11,547",45.7,273,84,0,0,0,0,0,0,"8,361.30","52,358","11,631"
2017,58951,"CleanChoice Energy, Inc.",B,Energy,O,MD,Retail Power Marketer,PJM,"14,315.90","116,886","13,666",146.8,"1,273",93,0,0,0,0,0,0,"14,462.70","118,159","13,759"
2017,58951,"CleanChoice Energy, Inc.",B,Energy,O,NJ,Retail Power Marketer,PJM,"3,859.30","24,339","3,738",55.1,345,30,0,0,0,0,0,0,"3,914.40","24,684","3,768"
2017,58951,"CleanChoice Energy, Inc.",B,Energy,O,NY,Retail Power Marketer,NYIS,"11,342.20","88,445","20,471",109.2,764,6,0,0,0,0,0,0,"11,451.40","89,209","20,477"
2017,58951,"CleanChoice Energy, Inc.",B,Energy,O,OH,Retail Power Marketer,PJM,565.9,"5,587",762,0,0,0,0,0,0,0,0,0,565.9,"5,587",762
2017,58951,"CleanChoice Energy, Inc.",B,Energy,O,PA,Retail Power Marketer,PJM,"13,111.20","118,844","16,394",141.1,"1,209",193,0,0,0,0,0,0,"13,252.30","120,053","16,587"
2017,58952,Sperian Energy Corp,B,Energy,O,IL,Retail Power Marketer,PJM,"7,267.30","77,570","9,829",480.6,"5,391",290,0,0,0,0,0,0,"7,747.90","82,961","10,119"
2017,58952,Sperian Energy Corp,B,Energy,O,MD,Retail Power Marketer,PJM,"3,046.60","32,758","2,754",2.3,24,1,0,0,0,0,0,0,"3,048.90","32,782","2,755"
2017,58952,Sperian Energy Corp,B,Energy,O,NJ,Retail Power Marketer,PJM,"2,954.00","25,282","2,966",43.5,326,37,0,0,0,0,0,0,"2,997.50","25,608","3,003"
2017,58952,Sperian Energy Corp,B,Energy,O,NY,Retail Power Marketer,NYIS,316,"2,810",384,29.2,256,17,0,0,0,0,0,0,345.2,"3,066",401
2017,58952,Sperian Energy Corp,B,Energy,O,OH,Retail Power Marketer,PJM,"1,574.50","19,242","1,731",7.1,80,16,0,0,0,0,0,0,"1,581.60","19,322","1,747"
2017,58952,Sperian Energy Corp,B,Energy,O,PA,Retail Power Marketer,PJM,"22,992.00","244,849","26,080","1,435.70","12,520",708,0,0,0,0,0,0,"24,427.70","257,369","26,788"
2017,58953,"Star Energy Partners, LLC",B,Energy,O,DC,Retail Power Marketer,PJM,"1,233.80","12,479","1,559",0,0,0,0,0,0,0,0,0,"1,233.80","12,479","1,559"
2017,58953,"Star Energy Partners, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,"11,812.10","129,002","17,839",0,0,0,0,0,0,0,0,0,"11,812.10","129,002","17,839"
2017,58953,"Star Energy Partners, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,"5,649.80","57,293","8,179",0,0,0,0,0,0,0,0,0,"5,649.80","57,293","8,179"
2017,58953,"Star Energy Partners, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,"6,623.20","54,359","7,195",3.2,38,1,0,0,0,0,0,0,"6,626.40","54,397","7,196"
2017,58953,"Star Energy Partners, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,"26,260.00","336,580","35,252",338.8,"4,967",108,0,0,0,0,0,0,"26,598.80","341,547","35,360"
2017,58953,"Star Energy Partners, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,"11,165.60","113,623","15,873",56.3,783,1,0,0,0,0,0,0,"11,221.90","114,406","15,874"
2017,58954,Breeze LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,"13,075.00","165,632","8,350",442,"4,932",174,0,0,0,0,0,0,"13,517.00","170,564","8,524"
2017,58956,"SmartEnergy Holdings, LLC",B,Energy,O,DE,Retail Power Marketer,PJM,999,"8,693","1,122",0,0,0,0,0,0,0,0,0,999,"8,693","1,122"
2017,58956,"SmartEnergy Holdings, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,"7,719.00","100,342","17,395",0,0,0,0,0,0,0,0,0,"7,719.00","100,342","17,395"
2017,58956,"SmartEnergy Holdings, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,"5,748.00","47,882","8,040",0,0,0,0,0,0,0,0,0,"5,748.00","47,882","8,040"
2017,58956,"SmartEnergy Holdings, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,432,"4,893","1,480",.,.,.,.,.,.,.,.,.,432,"4,893","1,480"
2017,58956,"SmartEnergy Holdings, LLC",B,Energy,O,NH,Retail Power Marketer,ISNE,"1,114.00","9,691","2,015",.,.,.,.,.,.,.,.,.,"1,114.00","9,691","2,015"
2017,58956,"SmartEnergy Holdings, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,584,"4,480",762,0,0,0,0,0,0,0,0,0,584,"4,480",762
2017,58956,"SmartEnergy Holdings, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,"6,726.00","86,284","9,816",0,0,0,0,0,0,0,0,0,"6,726.00","86,284","9,816"
2017,58956,"SmartEnergy Holdings, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,"15,189.00","165,992","17,711",0,0,0,0,0,0,0,0,0,"15,189.00","165,992","17,711"
2017,58957,"Interstate Gas Supply, Inc.",B,Energy,O,IL,Retail Power Marketer,PJM,"25,754.00","303,208","37,659","14,473.00","217,683","1,432",0,0,0,0,0,0,"40,227.00","520,891","39,091"
2017,58957,"Interstate Gas Supply, Inc.",B,Energy,O,MD,Retail Power Marketer,PJM,"2,816.00","29,513","3,284","1,627.00","20,869",48,0,0,0,0,0,0,"4,443.00","50,382","3,332"
2017,58957,"Interstate Gas Supply, Inc.",B,Energy,O,OH,Retail Power Marketer,PJM,"160,746.00","2,457,068","249,633","217,572.00","3,865,417","40,938",0,0,0,0,0,0,"378,318.00","6,322,485","290,571"
2017,58957,"Interstate Gas Supply, Inc.",B,Energy,O,PA,Retail Power Marketer,PJM,"55,006.00","728,449","75,090","42,389.00","626,101","8,906",0,0,0,0,0,0,"97,395.00","1,354,550","83,996"
2017,58963,Brooklet Energy Distribution,D,Bundled,O,TX,Retail Power Marketer,ERCO,"7,294.00","99,742","8,885",214,"2,963",42,0,0,0,0,0,0,"7,508.00","102,705","8,927"
2017,58964,"Alpha Gas and Electric, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,"2,413.00","15,702","2,190",0,0,0,0,0,0,0,0,0,"2,413.00","15,702","2,190"
2017,58964,"Alpha Gas and Electric, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,"4,607.00","32,963","5,897",0,0,0,0,0,0,0,0,0,"4,607.00","32,963","5,897"
2017,58964,"Alpha Gas and Electric, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,"1,678.00","16,272","1,975",0,0,0,0,0,0,0,0,0,"1,678.00","16,272","1,975"
2017,58965,Energy.Me Midwest LLC,B,Energy,O,DC,Retail Power Marketer,PJM,1,14,3,638,"8,807",45,0,0,0,0,0,0,639,"8,821",48
2017,58965,Energy.Me Midwest LLC,B,Energy,O,DE,Retail Power Marketer,PJM,5,58,4,142,"1,987",24,0,0,0,0,0,0,147,"2,045",28
2017,58965,Energy.Me Midwest LLC,B,Energy,O,IL,Retail Power Marketer,PJM,"2,338.00","32,681","2,966","36,488.00","580,554","3,579",0,0,0,0,0,0,"38,826.00","613,235","6,545"
2017,58965,Energy.Me Midwest LLC,B,Energy,O,IL,Retail Power Marketer,MISO,75,"1,295",58,"13,827.00","259,183","2,185",0,0,0,0,0,0,"13,902.00","260,478","2,243"
2017,58965,Energy.Me Midwest LLC,B,Energy,O,MD,Retail Power Marketer,PJM,52,659,50,"2,761.00","39,765",490,0,0,0,0,0,0,"2,813.00","40,424",540
2017,58965,Energy.Me Midwest LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,69,665,36,"5,022.00","55,452",539,0,0,0,0,0,0,"5,091.00","56,117",575
2017,58965,Energy.Me Midwest LLC,B,Energy,O,OH,Retail Power Marketer,PJM,203,"2,949",161,"13,944.00","222,907","2,098",0,0,0,0,0,0,"14,147.00","225,856","2,259"
2017,58965,Energy.Me Midwest LLC,B,Energy,O,PA,Retail Power Marketer,PJM,356,"4,901",91,"5,388.00","81,840","1,093",0,0,0,0,0,0,"5,744.00","86,741","1,184"
2017,58966,Marathon Power LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,341.6,"3,567",348,"8,951.80","99,178",794,0,0,0,0,0,0,"9,293.40","102,745","1,142"
2017,58966,Marathon Power LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,"1,515.10","17,234",678,"21,541.90","228,810","3,578",0,0,0,0,0,0,"23,057.00","246,044","4,256"
2017,58966,Marathon Power LLC,B,Energy,O,PA,Retail Power Marketer,PJM,43.1,534,24,"1,071.50","13,966",284,0,0,0,0,0,0,"1,114.60","14,500",308
2017,58967,"SBR Energy, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,755,"5,210",732,123,845,98,0,0,0,0,0,0,878,"6,055",830
2017,58972,"Realgy, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,"13,183.00","230,384","23,476","7,002.00","142,538","2,635",0,0,0,0,0,0,"20,185.00","372,922","26,111"
2017,58973,"Discount Energy Group, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,443.5,"4,151",355,0,0,0,0,0,0,0,0,0,443.5,"4,151",355
2017,58973,"Discount Energy Group, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,389.5,"3,407",516,3.6,32,2,0,0,0,0,0,0,393.1,"3,439",518
