Utility Characteristics,,,,,,Demand,,Energy Sources (Megawatthours),,,,,,,,,,Disposition,,,,,,Electric Revenues,,,,,,,
,,,,,,(Megawatts),,,,Power Exchanged,,,Wheeled Power,,,,,(Megawatthours),,,,,,(Thousands Dollars),,,,,,,
Data Year,Utility Number,Utility Name,State,Ownership Type,NERC Region,Summer Peak Demand,Winter Peak Demand,Net Generation,Wholesale Power Purchases,Exchange Energy Received,Exchange Energy Delivered,Net Power Exchanged,Wheeled Power Received,Wheeled Power Delivered,Net Wheeled Power,Transmission by Other Losses,Total Sources,Retail Sales,Sales for Resale,Furnished without Charge,Consumed by Respondent without Charge,Total Energy Losses,Total Disposition,From Retail Sales,From Delivery Customers,From Sales for Resale,From Credits or Adjustments,From Transmission,From Other,Total,"Data Type
O = Observed
I = Imputed"
2019,15472,Public Service Co of NH,NH,Investor Owned,NPCC,"1,354.00","1,609.00",0,"4,431,573",0,0,0,"11,653,559","11,653,559",0,0,"4,431,573","3,338,801","748,272",0,0,"344,500","4,431,573","625,651.80","331,150.70","44,255.70","8,096.40","50,144.10","6,533.60","1,065,832.30",O
2019,15473,Public Service Co of NM,NM,Investor Owned,WECC,"1,937.00","1,440.00","9,577,698","3,165,610","166,258","168,161","-1,903","8,911,765","8,911,765",0,0,"12,741,405","9,013,639","2,842,759",0,"18,739","866,268","12,741,405","940,548.70",0,"88,073.80",0,"54,980.20","11,216.40","1,094,819.10",O
2019,15474,Public Service Co of Oklahoma,OK,Investor Owned,SPP,"4,104.00","2,902.00","6,937,724","14,195,742","744,575","744,575",0,"469,586","469,586",0,0,"21,133,466","18,555,555","1,776,558",0,"23,313","778,040","21,133,466","1,385,630.30",0,"64,659.70","-1,151.70","32,356.30","19,610.10","1,501,104.70",O
2019,15477,Public Service Elec & Gas Co,NJ,Investor Owned,RFC,"9,753.00","6,890.00","159,192","22,675,318",0,0,0,0,0,0,0,"22,834,510","21,560,363","166,834",0,"26,101","1,081,212","22,834,510","3,121,117.00","749,305.00","5,585.00",0,"604,139.00",-845,"4,479,301.00",O
2019,15500,Puget Sound Energy Inc,WA,Investor Owned,WECC,"3,196.00","4,498.00","13,420,042","15,771,178","443,837","850,531","-406,694","8,180,917","8,180,917",0,0,"28,784,526","20,833,230","6,653,074",0,"22,324","1,275,898","28,784,526","2,117,342.90","19,511.70","197,298.10",0,"18,753.90","163,355.30","2,516,261.90",O
2019,15507,City of Pulaski - (TN),TN,Municipal,SERC,93.6,88.8,0,"444,990",0,0,0,0,0,0,0,"444,990","423,128",0,0,"1,982","19,880","444,990","44,878.00",0,0,0,0,"1,112.50","45,990.50",O
2019,15515,City of Purcell - (OK),OK,Municipal,MRO,16.5,9.1,0,"63,490",0,0,0,0,0,0,0,"63,490","53,626",0,0,0,"9,864","63,490","6,269.00",0,0,0,0,0,"6,269.00",O
2019,15541,Borough of Quakertown - (PA),PA,Municipal,RFC,19,20,0,"96,350",0,0,0,0,0,0,0,"96,350","89,765",0,0,0,"6,585","96,350","11,032.70",0,0,0,0,0,"11,032.70",O
2019,15566,City of Quincy - (FL),FL,Municipal,FRCC,29,23,0,"144,302",0,0,0,0,0,0,-2,"144,300","144,300",0,0,0,0,"144,300","14,579.00",0,0,0,0,0,"14,579.00",O
2019,15573,City of Quitman,GA,Municipal,SERC,11.4,11.2,0,"55,214",0,0,0,0,0,0,0,"55,214","52,579",0,0,"1,658",977,"55,214","6,774.70",0,0,0,0,0,"6,774.70",O
2019,15619,City of Radford - (VA),VA,Municipal,RFC,33.9,41.8,"6,394","177,466",0,0,0,0,0,0,0,"183,860","175,204",0,7,0,"8,649","183,860","19,973.00",0,0,0,0,0,"19,973.00",O
2019,15621,"Radiant Electric Coop, Inc",KS,Cooperative,SPP,13,12,39,"73,957",0,0,0,0,0,0,0,"73,996","67,703",0,0,0,"6,293","73,996","10,004.00",0,0,0,0,64,"10,068.00",O
2019,15665,City of Randall - (MN),MN,Municipal,MRO,1,0.9,0,"4,848",0,0,0,0,0,0,0,"4,848","4,479",0,0,360,9,"4,848",504.1,0,0,0,0,0,504.1,O
2019,15671,Randolph Electric Member Corp,NC,Cooperative,SERC,123,125.2,0,"544,582",0,0,0,0,0,0,0,"544,582","516,382",0,0,0,"28,200","544,582","66,394.70",0,0,0,0,0,"66,394.70",O
2019,15672,Ralls County Electric Coop,MO,Cooperative,SERC,26.1,25.8,0,"109,781",0,0,0,0,0,0,0,"109,781","104,635",0,0,462,"4,684","109,781","14,121.00",0,0,0,0,411,"14,532.00",O
2019,15674,City of Randolph - (NE),NE,Municipal,MRO,2.1,1.7,0,"9,124",0,0,0,0,0,0,0,"9,124","8,376",0,0,0,748,"9,124",812.5,0,0,0,0,0,812.5,O
2019,15686,Village of Rantoul - (IL),IL,Municipal,RFC,36,25,136,"164,202",0,0,0,0,0,0,0,"164,338","145,828",0,"9,277",430,"8,803","164,338","16,782.00",0,0,0,0,0,"16,782.00",O
2019,15698,Raton Public Service Company,NM,Municipal,WECC,7,9,0,"48,000",0,0,0,0,0,0,0,"48,000","44,000",0,0,"3,000","1,000","48,000","6,016.00",0,0,0,0,27.4,"6,043.40",O
2019,15700,Rayle Electric Membership Corp,GA,Cooperative,SERC,63.7,67.2,0,"290,289",0,0,0,0,0,0,0,"290,289","273,000",0,0,375,"16,914","290,289","34,781.30",0,0,0,0,"1,004.80","35,786.10",O
2019,15711,Rainbow Energy Marketing Corp,ND,Wholesale Power Marketer,MRO,0,0,0,"4,687,016",0,0,0,0,0,0,"-164,234","4,522,782",0,"4,522,782",0,0,0,"4,522,782",0,0,"127,204.60",0,0,0,"127,204.60",O
2019,15728,City of Rayne - (LA),LA,Municipal,SERC,19,13,0,"86,002",0,0,0,0,0,0,0,"86,002","86,002",0,0,0,0,"86,002","6,537.00",0,0,0,0,0,"6,537.00",O
2019,15746,Red River Valley Rrl Elec Assn,OK,Cooperative,SPP,84,100,0,"434,683",0,0,0,0,0,0,0,"434,683","430,618",0,0,545,"3,520","434,683","36,882.00",0,0,0,0,279,"37,161.00",O
2019,15748,Town of Reading - (MA),MA,Municipal,NPCC,155.1,106.8,299,"671,071",0,0,0,0,0,0,0,"671,370","647,221","2,975",0,618,"20,556","671,370","86,984.00",0,412,0,0,0,"87,396.00",O
2019,15750,Redwood Electric Coop,MN,Cooperative,MRO,23.5,21.7,0,"141,375",0,0,0,0,0,0,0,"141,375","134,802",0,0,44,"6,529","141,375","14,757.40",0,0,0,0,70,"14,827.40",O
2019,15751,City of Readlyn - (IA),IA,Municipal,MRO,1.4,1,0,"5,636",0,0,0,0,0,0,0,"5,636","5,288",0,71,0,277,"5,636",713,0,0,0,0,0,713,O
2019,15772,City of Red Bud - (IL),IL,Municipal,RFC,12.9,9.6,143,"50,351",0,0,0,0,0,0,0,"50,494","43,326",0,0,0,"7,168","50,494","5,230.00",0,0,0,0,160,"5,390.00",O
2019,15773,City of Red Cloud - (NE),NE,Municipal,MRO,3.1,2.3,87,"12,106",0,0,0,0,0,0,0,"12,193","11,526",0,0,0,667,"12,193","1,563.00",0,0,0,0,0,"1,563.00",O
2019,15776,Reedy Creek Improvement Dist,FL,Municipal,FRCC,198.1,169.9,"13,593","1,233,409",0,0,0,0,0,0,0,"1,247,002","1,197,401",0,0,"49,601",0,"1,247,002","99,672.00",0,0,0,0,0,"99,672.00",O
2019,15778,Town of Red Springs - (NC),NC,Municipal,SERC,7.5,6.4,0,"35,928",0,0,0,0,0,0,0,"35,928","31,637",0,0,"2,735","1,556","35,928","4,524.30",0,0,0,0,49.2,"4,573.50",O
2019,15783,City of Redding - (CA),CA,Municipal,WECC,218.2,104.8,"257,928","814,370",0,0,0,0,0,0,"-16,057","1,056,241","719,486","307,258","3,811",0,"25,686","1,056,241","118,689.00",0,"13,800.00",0,0,"17,099.90","149,588.90",O
2019,15787,Redlands Water & Power Company,CO,Investor Owned,WECC,0,0,"7,826",0,0,0,0,0,0,0,0,"7,826",0,"7,826",0,0,0,"7,826",0,0,252,0,0,0,252,O
2019,15793,Redwood Falls Public Util Comm,MN,Municipal,MRO,13.3,13.4,"3,833","62,845",0,0,0,0,0,0,0,"66,678","63,186",0,0,696,"2,796","66,678","6,092.50",0,0,0,0,628.2,"6,720.70",O
2019,15804,Reedsburg Utility Comm,WI,Municipal,MISO,47.3,41,0,"238,359",0,0,0,0,0,0,0,"238,359","234,604",0,0,0,"3,755","238,359","22,122.90",0,0,0,0,65.9,"22,188.80",O
2019,15811,"Rich Mountain Elec Coop, Inc",AR,Cooperative,SERC,40,39,0,"181,098",0,0,0,0,0,0,0,"181,098","170,229",0,0,56,"10,813","181,098","16,307.00",0,0,0,0,205.7,"16,512.70",O
2019,15845,Renville-Sibley Coop Pwr Assn,MN,Cooperative,MRO,29,41.6,0,"166,747",0,0,0,0,0,0,0,"166,747","163,161",0,0,0,"3,586","166,747","14,317.90",0,0,0,0,46,"14,363.90",O
2019,15846,City of Remsen - (IA),IA,Municipal,MRO,1.4,1.4,0,"16,949",0,0,0,0,0,0,0,"16,949","16,862",0,87,0,0,"16,949","1,553.00",0,0,0,0,22,"1,575.00",O
2019,15847,Reliant Energy Retail Services,TX,Retail Power Marketer,TRE,0,0,0,"43,595,724",0,0,0,0,0,0,0,"43,595,724","41,497,486",0,0,0,"2,098,238","43,595,724","4,086,827.80",0,0,0,0,"70,629.70","4,157,457.50",O
2019,15860,City of Rensselaer - (IN),IN,Municipal,RFC,22,16.4,"5,997","102,912",0,0,0,0,0,0,0,"108,909","104,845",0,0,0,"4,064","108,909","11,534.80",0,0,0,0,0,"11,534.80",O
2019,15862,City of Renwick - (IA),IA,Municipal,MRO,0.9,1.6,0,"4,509",0,0,0,0,0,0,0,"4,509","4,121",0,0,191,197,"4,509",578,0,0,0,0,9.2,587.2,O
2019,15865,Village of Republic - (OH),OH,Municipal,RFC,0.8,0.7,0,"3,348",0,0,0,0,0,0,0,"3,348","2,897",0,0,0,451,"3,348",430,0,0,0,0,0,430,O
2019,15923,City of Pond Creek - (OK),OK,Municipal,SPP,2,1,0,"7,566",0,0,0,0,0,0,0,"7,566","7,566",0,0,0,0,"7,566",986,0,0,8,0,24,"1,018.00",O
2019,15938,Rice Lake Utilities,WI,Municipal,MRO,33,29.6,0,"164,164",0,0,0,0,0,0,0,"164,164","159,181",0,0,0,"4,983","164,164","14,349.00",0,0,0,0,166,"14,515.00",O
2019,15943,City of Rich Hill - (MO),MO,Municipal,SPP,3,2,0,"9,605",0,0,0,0,0,0,0,"9,605","9,293",0,0,0,312,"9,605","1,243.00",0,0,0,0,0,"1,243.00",O
2019,15978,City of Richland Center - (WI),WI,Municipal,MISO,20.4,15.9,0,"113,035",0,0,0,0,0,0,0,"113,035","110,371",0,0,0,"2,664","113,035","9,388.10",0,0,0,0,52.5,"9,440.60",O
2019,15979,City of Richland - (WA),WA,Municipal,WECC,185.4,215.7,0,"1,003,797",0,0,0,0,0,0,0,"1,003,797","911,106",0,0,0,"92,691","1,003,797","73,209.20",0,0,0,0,"4,561.40","77,770.60",O
2019,15981,City of Richland - (MO),MO,Municipal,SERC,3.9,3.7,0,"17,614",0,0,0,0,0,0,0,"17,614","16,451",0,0,0,"1,163","17,614","1,875.30",0,0,0,0,126.6,"2,001.90",O
2019,15982,Town of Richlands - (VA),VA,Municipal,RFC,10.1,18.9,0,"59,093",0,0,0,0,0,0,0,"59,093","57,386",0,0,0,"1,707","59,093","5,775.30",0,0,0,0,0,"5,775.30",O
2019,15983,Richland Electric Coop,WI,Cooperative,MRO,10.7,9.8,157,"50,866",0,0,0,0,0,0,0,"51,023","48,368",0,0,0,"2,655","51,023","7,929.00",0,0,0,0,90,"8,019.00",O
2019,15989,City of Richmond - (IN),IN,Municipal,RFC,152.9,154.3,0,"924,646",0,0,0,0,0,0,0,"924,646","893,530",0,0,"2,804","28,312","924,646","79,966.30",0,0,0,0,"1,012.20","80,978.50",O
2019,15991,Village of Richmondville - (NY),NY,Municipal,NPCC,2.6,5.2,0,"19,713",0,0,0,0,0,0,-542,"19,171","18,448",0,0,53,670,"19,171","1,306.00",0,0,0,0,0,"1,306.00",O
2019,16022,Village of Reynolds - (NE),NE,Municipal,MRO,1.8,3.6,0,873,0,0,0,0,0,0,0,873,868,0,0,0,5,873,109,0,0,0,0,0,109,O
2019,16057,"Rio Grande Electric Coop, Inc",TX,Cooperative,TRE,110.6,97.1,0,"547,473",0,0,0,0,0,0,0,"547,473","512,087",0,0,653,"34,733","547,473","52,983.00",0,0,0,307.3,"5,868.80","59,159.10",O
2019,16060,Riverland Energy Cooperative,WI,Cooperative,MRO,63.1,56.6,0,"292,574",0,0,0,0,0,0,0,"292,574","281,108",0,0,460,"11,006","292,574","37,615.80",0,0,0,0,465.8,"38,081.60",O
2019,16062,Village of Ripley - (OH),OH,Municipal,RFC,3,3,0,"17,974",0,0,0,0,0,0,0,"17,974","14,543",0,0,"1,132","2,299","17,974","1,568.00",0,0,0,0,0,"1,568.00",O
2019,16063,"Rita Blanca Electric Coop, Inc",TX,Cooperative,SPP,145.4,66.6,0,"625,380",0,0,0,0,0,0,0,"625,380","587,320",0,0,0,"38,060","625,380","40,137.00",0,0,0,0,-235,"39,902.00",O
2019,16068,City of Rising Sun - (IN),IN,Municipal,RFC,9.2,10.1,0,"47,076",0,0,0,0,0,0,0,"47,076","44,874",0,"1,258",0,944,"47,076","4,298.00",0,0,0,0,441,"4,739.00",O
2019,16082,City of River Falls,WI,Municipal,MISO,27,21.8,"1,626","128,083",0,0,0,0,0,0,0,"129,709","126,660",0,0,0,"3,049","129,709","13,083.00",0,0,0,0,317,"13,400.00",O
2019,16088,City of Riverside - (CA),CA,Municipal,WECC,587.2,294.1,"100,407","2,124,663",0,0,0,0,0,0,0,"2,225,070","2,105,661",358,0,"119,051",0,"2,225,070","302,298.00",0,714,0,"35,861.00","10,900.00","349,773.00",O
2019,16092,Village of Riverton - (IL),IL,Municipal,,7.1,4.3,0,"27,351",0,0,0,0,0,0,0,"27,351","26,640",0,711,0,0,"27,351","3,284.40",0,0,0,0,0,"3,284.40",O
2019,16101,Roanoke Electric Member Corp,NC,Cooperative,SERC,66.2,62.1,0,"308,415",0,0,0,0,0,0,0,"308,415","272,893",0,0,0,"35,522","308,415","39,659.00",0,0,0,0,"2,080.00","41,739.00",O
2019,16105,City of Riverdale - (ND),ND,Municipal,MRO,1,1,0,"3,690",0,0,0,0,0,0,0,"3,690","3,273",0,0,402,15,"3,690",354.5,0,0,0,0,0,354.5,O
2019,16113,City of Robersonville - (NC),NC,Municipal,SERC,5,4.6,0,"24,878",0,0,0,0,0,0,0,"24,878","20,804",0,0,0,"4,074","24,878","2,301.00",0,0,0,0,0,"2,301.00",O
2019,16135,City of Robinson - (KS),KS,Municipal,SPP,0.3,0.2,0,"1,083",0,0,0,0,0,0,0,"1,083","1,018",0,0,62,3,"1,083",161.5,0,0,0,0,0,161.5,O
2019,16140,City of Robertsdale,AL,Municipal,SERC,19.2,16.7,0,"91,596",0,0,0,0,0,0,0,"91,596","79,245",0,0,"3,405","8,946","91,596","8,691.00",0,0,0,0,0,"8,691.00",O
2019,16146,"Navasota Valley Elec Coop, Inc",TX,Cooperative,TRE,71.2,80.2,0,"387,401",0,0,0,0,0,0,0,"387,401","363,587",0,0,38,"23,776","387,401","35,652.30",0,0,0,0,633.4,"36,285.70",O
2019,16164,Roosevelt Public Power Dist,NE,Political Subdivision,WECC,17.1,11.4,0,"61,088",0,0,0,0,0,0,0,"61,088","56,075",0,0,0,"5,013","61,088","7,456.00",0,0,0,0,0,"7,456.00",O
2019,16177,"Robison Energy, LLC",NY,Retail Power Marketer,NY,25,12,0,"171,790",0,0,0,0,0,0,0,"171,790","153,285",0,0,0,"18,505","171,790","13,068.00",0,0,0,0,0,"13,068.00",O
2019,16179,Rochelle Municipal Utilities,IL,Municipal,RFC,56.6,56,"2,728","361,438",0,0,0,0,0,0,0,"364,166","354,770",0,300,0,"9,096","364,166","34,407.00",0,0,0,"2,362.00",264,"37,033.00",O
2019,16181,Rochester Public Utilities,MN,Municipal,MRO,284,178,"74,651","1,204,808",0,0,0,0,0,0,0,"1,279,459","1,174,458","64,163",0,"2,545","38,293","1,279,459","148,254.00",0,"2,503.00",0,"5,527.00","4,868.00","161,152.00",O
2019,16183,Rochester Gas & Electric Corp,NY,Investor Owned,NPCC,"1,503.80","1,189.80","27,256","3,446,693",521,0,521,"80,544","78,130","2,414",0,"3,476,884","2,970,442","219,808",0,"14,651","271,983","3,476,884","371,706.70","214,756.40","4,917.40",0,"1,473.80","11,031.90","603,886.20",O
2019,16195,City of Rock Hill - (SC),SC,Municipal,SERC,195.9,141.1,0,"887,105",0,0,0,0,0,0,0,"887,105","849,164",0,0,0,"37,941","887,105","108,641.30",0,0,0,0,0,"108,641.30",O
2019,16196,Rock Energy Cooperative,WI,Cooperative,MRO,115.3,85.3,0,"544,611",0,0,0,0,0,0,0,"544,611","531,420",0,0,251,"12,940","544,611","48,988.60",0,0,0,0,142.3,"49,130.90",O
2019,16198,City of Rock Falls - (IL),IL,Municipal,RFC,19.3,13,481,"69,212",0,0,0,0,0,0,0,"69,693","63,236",0,0,"6,104",353,"69,693","8,723.00",0,0,0,0,94,"8,817.00",O
2019,16206,Rock Rapids Municipal Utility,IA,Municipal,MRO,7.1,5.6,0,"29,976",0,0,0,0,0,0,0,"29,976","28,499",0,0,160,"1,317","29,976","2,404.80",0,0,0,0,0,"2,404.80",O
2019,16211,City of Rockford- (IA),IA,Municipal,MRO,1.5,1.2,14,"6,186",0,0,0,0,0,0,0,"6,200","5,754",0,25,0,421,"6,200",910.8,0,0,0,0,0,910.8,O
2019,16213,Rockland Electric Co,NY,Investor Owned,NPCC,390,218,0,"1,002,612",0,0,0,0,0,0,0,"1,002,612","972,048",0,0,"1,143","29,421","1,002,612","152,993.60","25,100.10",0,0,"4,968.00","-8,585.90","174,475.80",O
2019,16217,Village of Rockville Centre - (NY),NY,Municipal,NPCC,54.9,31.9,910,"209,893",0,0,0,0,0,0,0,"210,803","197,448",0,"1,876",0,"11,479","210,803","23,707.60",0,0,0,0,0,"23,707.60",O
2019,16223,City of Rockwood - (TN),TN,Municipal,SERC,65.1,68.8,0,"321,772",0,0,0,0,0,0,0,"321,772","307,620",0,0,490,"13,662","321,772","33,367.00",0,0,0,0,805.2,"34,172.20",O
2019,16226,City of Rocky Mount - (NC),NC,Municipal,,154,123.4,0,"724,671",0,0,0,0,0,0,0,"724,671","699,987",0,0,0,"24,684","724,671","75,408.00",0,0,0,0,610,"76,018.00",O
2019,16259,City of Rolla - (MO),MO,Municipal,SERC,58.9,71.3,106,"320,754",0,0,0,0,0,0,0,"320,860","303,056",106,0,0,"17,698","320,860","28,132.60",0,32,0,0,774.9,"28,939.50",O
2019,16267,Rolling Hills Electric Coop,KS,Cooperative,SPP,46.5,36,0,"208,698",0,0,0,0,0,0,0,"208,698","196,543",0,0,0,"12,155","208,698","26,139.40",0,0,0,0,185,"26,324.40",O
2019,16269,City of Roodhouse - (IL),IL,Municipal,RFC,3,2,0,"12,146",0,0,0,0,0,0,0,"12,146","10,917",0,0,108,"1,121","12,146","1,420.00",0,0,0,0,843,"2,263.00",O
2019,16273,Roosevelt Irrigation District,AZ,Political Subdivision,WECC,19,13,0,"69,258",0,0,0,0,0,0,0,"69,258","38,841",0,0,"26,620","3,797","69,258","3,213.00",0,0,0,0,0,"3,213.00",O
2019,16284,"Roseau Electric Coop, Inc",MN,Cooperative,MRO,21,39.9,0,"160,729",0,0,0,0,0,0,0,"160,729","153,315",0,0,0,"7,414","160,729","19,282.00",0,0,0,0,101,"19,383.00",O
2019,16285,City of Roseau - (MN),MN,Municipal,MRO,5.5,6.8,0,"38,544",0,0,0,0,0,0,0,"38,544","37,585",0,0,0,959,"38,544","4,090.00",0,0,0,0,0,"4,090.00",O
2019,16286,Rosebud Electric Coop Inc,SD,Cooperative,MRO,14.7,25.4,0,"99,740",0,0,0,0,0,0,0,"99,740","93,341",0,0,259,"6,140","99,740","8,950.00",0,0,0,0,184,"9,134.00",O
2019,16295,City of Roseville - (CA),CA,Municipal,WECC,333.4,162.5,"294,117","907,872",0,0,0,0,0,0,"-14,963","1,187,026","1,133,635","4,400",0,0,"48,991","1,187,026","156,861.50",0,"4,283.30",0,0,0,"161,144.80",O
2019,16325,Village of Rouses Point - (NY),NY,Municipal,NPCC,4.4,12.7,0,"47,522",0,0,0,0,0,0,0,"47,522","44,405",0,0,0,"3,117","47,522","1,391.10",0,0,0,0,17,"1,408.10",O
2019,16368,Runestone Electric Assn,MN,Cooperative,MRO,34.8,36,31,"239,091",0,0,0,0,0,0,0,"239,122","238,264",0,858,0,0,"239,122","28,550.00",0,0,0,0,247,"28,797.00",O
2019,16375,Borough of Royalton - (PA),PA,Municipal,RFC,1.3,1,0,"5,123",0,0,0,0,0,0,0,"5,123","5,123",0,0,0,0,"5,123",606.2,0,0,0,0,0,606.2,O
2019,16377,Town of Rowley - (MA),MA,Municipal,NPCC,11.8,8.4,0,"48,243",0,0,0,0,0,0,0,"48,243","43,668",0,0,0,"4,575","48,243","7,674.00",0,0,0,0,96,"7,770.00",O
2019,16382,"Rural Electric Coop, Inc",OK,Cooperative,SPP,59.4,70.6,0,"426,258",0,0,0,0,0,0,0,"426,258","405,523",0,0,532,"20,203","426,258","37,283.70",0,0,0,0,0,"37,283.70",O
2019,16416,City of Rupert - (ID),ID,Municipal,WECC,12.1,16.8,0,"81,037",0,0,0,0,0,0,0,"81,037","77,020",0,"1,634","1,471",912,"81,037","5,346.10",0,0,0,0,0,"5,346.10",O
2019,16420,Rural Electric Conven Coop,IL,Cooperative,RFC,23.7,26.2,"1,946","121,885",0,0,0,0,0,0,0,"123,831","114,013",0,0,210,"9,608","123,831","13,837.00",0,0,0,0,169.7,"14,006.70",O
2019,16427,City of Rushford - (MN),MN,Municipal,MRO,3,3,0,"14,634",0,0,0,0,0,0,0,"14,634","13,785",0,0,0,849,"14,634","1,829.80",0,0,0,0,17.1,"1,846.90",O
2019,16438,City of Russell - (MA),MA,Municipal,NPCC,1.1,1.1,0,"4,885",0,0,0,0,0,0,0,"4,885","4,713",0,172,0,0,"4,885",862.9,0,0,0,0,14,876.9,O
2019,16440,City of Russell - (KS),KS,Municipal,SPP,24.6,17,"1,358","122,651",0,0,0,0,0,0,0,"124,009","111,059","1,232","2,838",890,"7,990","124,009","10,178.00",0,121,0,0,0,"10,299.00",O
2019,16443,Rushmore Electric Pwr Coop Inc,SD,Cooperative,MRO,191.4,251.3,0,"1,202,331",0,0,0,0,0,0,0,"1,202,331",0,"1,202,331",0,0,0,"1,202,331",0,0,"76,216.80","-3,438.50",0,"1,593.90","74,372.20",O
2019,16451,City of Rushmore - (MN),MN,Municipal,MRO,1,1,0,"2,197",0,0,0,0,0,0,0,"2,197","2,084",0,0,0,113,"2,197",241,0,0,0,0,0,241,O
2019,16458,City of Russellville - (AL),AL,Municipal,SERC,30.8,25.4,0,"144,628",0,0,0,0,0,0,0,"144,628","138,634",0,0,60,"5,934","144,628","15,572.00",0,0,0,0,463,"16,035.00",O
2019,16459,City of Russellville - (KY),KY,Municipal,SERC,28.7,22.1,0,"130,624",0,0,0,0,0,0,0,"130,624","127,197",0,0,616,"2,810","130,624","12,496.00",0,0,0,0,354.6,"12,850.60",O
2019,16461,"Rusk County Electric Coop, Inc",TX,Cooperative,SPP,124.1,123.8,0,"665,935",0,0,0,0,0,0,0,"665,935","635,932",0,0,0,"30,003","665,935","56,888.00",0,0,0,0,643,"57,531.00",O
2019,16463,City of Ruston - (LA),LA,Municipal,SERC,70,40,0,"273,813",0,0,0,0,0,0,0,"273,813","262,580",0,0,0,"11,233","273,813","9,044.00",0,0,0,0,0,"9,044.00",O
2019,16487,Town of Ryan - (OK),OK,Municipal,SPP,1.8,0.9,0,"5,115",0,0,0,0,0,0,0,"5,115","4,406",0,359,350,0,"5,115",569,0,0,0,0,0,569,O
2019,16496,Rutherford Elec Member Corp,NC,Cooperative,SERC,282.2,324.8,0,"1,368,803",0,0,0,0,0,0,0,"1,368,803","1,301,651",0,0,"1,157","65,995","1,368,803","133,050.00",0,0,0,0,"4,002.50","137,052.50",O
2019,16511,Sac-Osage Electric Coop Inc,MO,Cooperative,SERC,35.4,36.7,0,"156,636",0,0,0,0,0,0,0,"156,636","145,706",0,0,345,"10,585","156,636","18,911.30",0,0,0,0,271.1,"19,182.40",O
2019,16518,City of Sabetha - (KS),KS,Municipal,SPP,11,9,-889,"50,337",0,0,0,0,0,0,0,"49,448","49,041",0,0,0,407,"49,448","4,579.00",0,0,0,0,0,"4,579.00",O
2019,16528,City of Sabula - (IA),IA,Municipal,MRO,1.1,0.7,0,"3,698",0,0,0,0,0,0,0,"3,698","3,392",0,0,0,306,"3,698",463.2,0,0,0,0,19,482.2,O
2019,16534,Sacramento Municipal Util Dist,CA,Political Subdivision,WECC,"2,927.00","1,502.00","7,143,944","5,378,843",0,0,0,0,0,0,"-54,626","12,468,161","10,166,238","1,852,688",0,"18,224","431,011","12,468,161","1,391,222.10",0,"44,518.50",0,"3,527.80","21,696.40","1,460,964.80",O
2019,16537,Safe Harbor Water Power Corp,PA,Investor Owned,RFC,0,0,"1,420,813",0,0,0,0,0,0,0,0,"1,420,813",0,"1,420,813",0,0,0,"1,420,813",0,0,"18,799.00",0,0,0,"18,799.00",O
2019,16538,City of Safford - (AZ),AZ,Municipal,WECC,27,13,0,"90,578",0,0,0,0,0,0,0,"90,578","83,562",0,0,0,"7,016","90,578","9,309.00",0,0,0,0,0,"9,309.00",O
2019,16549,City of Salamanca - (NY),NY,Municipal,NPCC,19,26,0,"118,839",0,0,0,0,0,0,0,"118,839","115,254",0,0,151,"3,434","118,839","5,857.00",0,0,0,0,0,"5,857.00",O
2019,16555,Salem Electric - (OR),OR,Cooperative,WECC,74.1,72.2,0,"329,273",0,0,0,0,0,0,0,"329,273","318,968",0,0,0,"10,305","329,273","28,873.20",0,0,0,0,123.3,"28,996.50",O
2019,16557,Salem City Corporation - (UT),UT,Municipal,WECC,12.1,6.9,0,"42,400",0,0,0,0,0,0,0,"42,400","37,765",0,"1,415",0,"3,220","42,400","4,059.00",0,0,0,0,0,"4,059.00",O
2019,16558,City of Salem - (VA),VA,Municipal,RFC,77.7,66.6,0,"379,717",0,0,0,0,0,0,0,"379,717","359,020",0,0,0,"20,697","379,717","38,987.70",0,0,0,0,603.5,"39,591.20",O
2019,16560,City of Salisbury - (MO),MO,Municipal,SPP,4,3,1,"16,386",0,0,0,0,0,0,0,"16,387","16,387",0,0,0,0,"16,387","1,997.00",0,0,0,0,0,"1,997.00",O
2019,16561,City of Sallisaw - (OK),OK,Municipal,SPP,25.8,22.7,0,"123,027",0,0,0,0,0,0,0,"123,027","112,702",0,0,"4,428","5,897","123,027","10,479.00",0,0,0,0,0,"10,479.00",O
2019,16565,Salmon River Electric Coop Inc,ID,Cooperative,WECC,17.1,19.1,0,"105,716",0,0,0,0,0,0,0,"105,716","98,979",0,0,316,"6,421","105,716","6,923.00",0,0,0,0,84,"7,007.00",O
2019,16572,Salt River Project,AZ,Political Subdivision,WECC,"7,250.00","4,806.00","32,896,105","5,082,396","48,438","49,203",-765,"66,625","66,625",0,0,"37,977,736","28,853,719","7,787,394",0,0,"1,336,623","37,977,736","2,827,149.00",0,"279,221.00",0,"35,443.00","76,918.00","3,218,731.00",O
2019,16587,Salt River Electric Coop Corp,KY,Cooperative,RFC,257.7,280.6,0,"1,269,912",0,0,0,0,0,0,0,"1,269,912","1,225,304",0,436,0,"44,172","1,269,912","103,903.00",0,0,0,0,"1,658.00","105,561.00",O
