Utility Characteristics,,,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
,,,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
Data Year,Utility Number,Utility Name,Part,Service Type,"Data Type
O = Observed
I = Imputed",State,Ownership,BA Code,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count
2019,14717,Pee Dee Electric Member Corp,A,Bundled,O,NC,Cooperative,CPLE,"33,590.90","265,681","19,035","10,458.40","106,841","2,070","1,330.10","17,119",5,.,.,.,"45,379.40","389,641","21,110"
2019,14724,Pennyrile Rural Electric Coop,A,Bundled,O,KY,Cooperative,TVA,"69,415.00","591,847","38,937","35,090.00","284,333","5,295","22,005.00","337,616",26,0,0,0,"126,510.00","1,213,796","44,258"
2019,14771,PUD No 1 of Asotin County,A,Bundled,O,WA,Municipal,BPAT,.,.,.,13.7,238,3,.,.,.,.,.,.,13.7,238,3
2019,14775,People's Electric Cooperative,A,Bundled,O,OK,Cooperative,SWPP,"25,426.10","241,909","13,965","19,546.90","160,749","7,882","24,487.00","390,626",29,0,0,0,"69,460.00","793,284","21,876"
2019,14792,Borough of Perkasie - (PA),A,Bundled,O,PA,Municipal,PJM,"5,854.00","37,221","3,730","2,432.00","15,531",372,57,340,4,.,.,.,"8,343.00","53,092","4,106"
2019,14806,City of Perry - (MO),A,Bundled,O,MO,Municipal,MISO,447,"3,617",380,650,"6,531",78,.,.,.,.,.,.,"1,097.00","10,148",458
2019,14829,City of Perry - (OK),A,Bundled,O,OK,Municipal,SWPP,"2,955.00","24,460","2,282","2,557.00","24,037",450,"1,875.00","20,861",3,.,.,.,"7,387.00","69,358","2,735"
2019,14839,City of Peru - (IN),A,Bundled,O,IN,Municipal,MISO,"9,870.00","90,793","8,889","7,069.00","71,418","1,486","6,270.00","72,519",13,.,.,.,"23,209.00","234,730","10,388"
2019,14840,City of Peru - (IL),A,Bundled,O,IL,Municipal,MISO,"4,228.00","38,034","4,747","10,619.00","91,439","1,122","10,374.00","121,294",8,.,.,.,"25,221.00","250,767","5,877"
2019,14841,City of Peterson - (MN),A,Bundled,O,MN,Municipal,MISO,118,835,133,64,580,15,.,.,.,.,.,.,182,"1,415",148
2019,14856,Petersburg Borough - (AK),A,Bundled,O,AK,Municipal,NA,"2,168.00","21,248","1,391","1,152.00","10,497",774,"1,993.00","18,411",31,.,.,.,"5,313.00","50,156","2,196"
2019,14857,Pitt & Greene Elec Member Corp,A,Bundled,O,NC,Cooperative,CPLE,"14,842.90","116,333","7,364","6,143.40","56,985","1,461","1,322.90","15,303",4,.,.,.,"22,309.20","188,621","8,829"
2019,14864,Petit Jean Electric Coop Corp,A,Bundled,O,AR,Cooperative,MISO,"24,456.90","216,439","18,075","6,874.10","68,123","1,988","2,246.90","30,004",9,.,.,.,"33,577.90","314,566","20,072"
2019,14867,City of Petoskey - (MI),A,Bundled,O,MI,Municipal,MISO,"2,761.00","24,209","4,440","6,968.00","68,767",934,481,"4,713",18,.,.,.,"10,210.00","97,689","5,392"
2019,14940,PECO Energy Co,A,Bundled,O,PA,Investor Owned,PJM,"1,201,570.00","9,420,305","1,052,223","228,325.00","2,341,648","89,904","32,358.00","534,586",319,0,0,0,"1,462,253.00","12,296,539","1,142,446"
2019,14940,PECO Energy Co,C,Delivery,O,PA,Investor Owned,PJM,"294,738.00","4,259,724","435,920","173,887.00","5,866,452","73,233","170,832.00","14,456,597","2,789","7,417.00","549,738",3,"646,874.00","25,132,511","511,945"
2019,14945,Village of Philadelphia - (NY),A,Bundled,O,NY,Municipal,NYIS,504.4,"8,314",666,28.3,417,35,68.8,"1,431",13,.,.,.,601.5,"10,162",714
2019,14947,City of Philadelphia - (MS),A,Bundled,O,MS,Municipal,TVA,"3,949.00","37,893","2,709","6,709.00","64,107","1,123","1,151.00","15,139",2,0,0,0,"11,809.00","117,139","3,834"
2019,14954,Philippi Municipal Electric,A,Bundled,O,WV,Municipal,PJM,"1,170.00","13,546","1,364","1,893.00","21,423",324,20,250,91,.,.,.,"3,083.00","35,219","1,779"
2019,14999,"Pilot Power Group, LLC",B,Energy,O,CA,Retail Power Marketer,CISO,0,0,0,"44,524.00","835,547",957,"26,215.00","523,358",47,0,0,0,"70,739.00","1,358,905","1,004"
2019,15016,Pickwick Electric Coop,A,Bundled,O,TN,Cooperative,TVA,"28,012.00","245,278","16,451","15,078.00","112,627","4,226","1,335.00","14,022",2,0,0,0,"44,425.00","371,927","20,679"
2019,15022,City of Piedmont - (AL),A,Bundled,O,AL,Municipal,SOCO,"2,687.00","20,476","1,756",963,"8,078",258,881,"9,606",19,.,.,.,"4,531.00","38,160","2,033"
2019,15023,Piedmont Electric Member Corp,A,Bundled,O,NC,Cooperative,DUK,"53,516.00","415,200","28,804","8,212.00","63,893","3,729",649,"8,918",1,.,.,.,"62,377.00","488,011","32,534"
2019,15034,Pierce-Pepin Coop Services,A,Bundled,O,WI,Cooperative,MISO,"15,804.30","105,625","7,232","1,751.30","13,844",386,152.2,"1,330",15,.,.,.,"17,707.80","120,799","7,633"
2019,15039,City of Pierce - (NE),A,Bundled,O,NE,Municipal,SWPP,"1,248.00","13,030","1,004",706,"6,986",239,30,423,26,0,0,0,"1,984.00","20,439","1,269"
2019,15040,City of Pierre - (SD),A,Bundled,O,SD,Municipal,SWPP,"6,900.50","69,579","6,171","3,177.70","27,401","1,022","5,376.80","77,916",164,0,0,0,"15,455.00","174,896","7,357"
2019,15041,City of Pierz - (MN),A,Bundled,O,MN,Municipal,MISO,476,"4,176",600,596,"5,624",164,10,76,2,.,.,.,"1,082.00","9,876",766
2019,15043,City of Piggott - (AR),A,Bundled,O,AR,Municipal,SPA,"2,284.30","19,392","1,808","1,790.50","15,730",374,0,0,0,0,0,0,"4,074.80","35,122","2,182"
2019,15045,Pike County Light & Power Co,A,Bundled,O,PA,Investor Owned,NYIS,"2,895.60","21,406","2,752","3,042.70","27,908",708,0,0,0,0,0,0,"5,938.30","49,314","3,460"
2019,15045,Pike County Light & Power Co,C,Delivery,O,PA,Investor Owned,NYIS,748.3,"8,472","1,067","1,027.90","15,646",311,0,0,0,0,0,0,"1,776.20","24,118","1,378"
2019,15046,Town of Pikeville - (NC),A,Bundled,O,NC,Municipal,CPLE,767,"5,026",410,290,"2,791",71,.,.,.,.,.,.,"1,057.00","7,817",481
2019,15048,Electrical Dist No2 Pinal County,A,Bundled,O,AZ,Political Subdivision,WALC,"6,089.00","49,342","4,186","11,111.00","143,358",968,"4,821.00","54,770",16,.,.,.,"22,021.00","247,470","5,170"
2019,15049,Electrical Dist No4 Pinal County,A,Bundled,O,AZ,Political Subdivision,WALC,"2,485.00","19,947","1,782","2,809.00","22,855",260,"6,383.00","128,278",559,.,.,.,"11,677.00","171,080","2,601"
2019,15051,City of Pine Bluffs - (WY),A,Bundled,O,WY,Municipal,WACM,581.9,"4,623",538,159.3,"1,316",120,415.8,"3,376",50,.,.,.,"1,157.00","9,315",708
2019,15054,"Pioneer Rural Elec Coop, Inc - (OH)",A,Bundled,O,OH,Cooperative,PJM,"34,941.20","254,093","15,781","5,119.80","40,192","1,023","26,149.20","349,375",14,.,.,.,"66,210.20","643,660","16,818"
2019,15058,Town of Pinetops - (NC),A,Bundled,O,NC,Municipal,CPLE,"1,053.00","7,004",622,529,"3,442",98,"1,078.00","8,959",2,.,.,.,"2,660.00","19,405",722
2019,15062,Town of Pineville - (NC),A,Bundled,O,NC,Municipal,DUK,"3,840.00","32,690","2,993","7,936.00","75,946",754,.,.,.,.,.,.,"11,776.00","108,636","3,747"
2019,15072,Village of Pioneer - (OH),A,Bundled,O,OH,Municipal,PJM,891,"8,015",778,597,"4,924",58,"2,262.00","19,400",9,.,.,.,"3,750.00","32,339",845
2019,15073,"Pioneer Electric Coop, Inc - (KS)",A,Bundled,O,KS,Cooperative,SWPP,"6,762.00","62,196","4,984","31,944.00","317,394","11,021","31,055.00","453,873",600,.,.,.,"69,761.00","833,463","16,605"
2019,15075,City of Pioche - (NV),A,Bundled,O,NV,Municipal,NEVP,475,"5,069",386,214,"1,726",58,.,.,.,.,.,.,689,"6,795",444
2019,15086,Pioneer Power and Light Co,A,Bundled,O,WI,Investor Owned,MISO,"1,740.00","12,943","1,940",433,"2,474",185,429,"1,627",26,0,0,0,"2,602.00","17,044","2,151"
2019,15095,City of Piqua - (OH),A,Bundled,O,OH,Municipal,PJM,"10,241.90","88,151","9,609","8,537.80","90,521","1,107","9,807.10","122,777",19,.,.,.,"28,586.80","301,449","10,735"
2019,15104,Borough of Pitcairn - (PA),A,Bundled,O,PA,Municipal,PJM,"1,739.00","9,468","1,738",217,"1,366",79,0,0,0,.,.,.,"1,956.00","10,834","1,817"
2019,15116,Town of Pittsboro - (IN),A,Bundled,O,IN,Municipal,MISO,835,"7,588",714,346,"3,014",66,.,.,.,.,.,.,"1,181.00","10,602",780
2019,15134,City of Plankinton - (SD),A,Bundled,O,SD,Municipal,SWPP,805.8,"7,483",388,284.7,"2,789",73,.,.,.,.,.,.,"1,090.50","10,272",461
2019,15137,City of Plaquemine - (LA),A,Bundled,O,LA,Municipal,MISO,"6,200.00","56,039","3,920","4,594.00","40,833",559,.,.,.,.,.,.,"10,794.00","96,872","4,479"
2019,15138,"Platte-Clay Electric Coop, Inc",A,Bundled,O,MO,Cooperative,AECI,"39,588.00","355,482","21,937","6,794.00","63,473","2,982","10,336.00","81,191",8,.,.,.,"56,718.00","500,146","24,927"
2019,15141,Plateau Electric Cooperative,A,Bundled,O,TN,Cooperative,TVA,"19,350.00","160,795","13,831","15,785.00","131,764","3,255",908,"9,870",2,0,0,0,"36,043.00","302,429","17,088"
2019,15145,City of Plattsburgh - (NY),A,Bundled,O,NY,Municipal,NYIS,"7,815.90","169,296","8,775","5,193.40","119,354","1,380","7,490.70","246,642",7,.,.,.,"20,500.00","535,292","10,162"
2019,15159,City of Plymouth - (WI),A,Bundled,O,WI,Municipal,MISO,"6,994.80","61,715","7,263","8,787.00","95,490","1,212","7,609.00","102,076",7,0,0,0,"23,390.80","259,281","8,482"
2019,15175,Pointe Coupee Elec Member Corp,A,Bundled,O,LA,Cooperative,MISO,"13,083.00","120,821","7,271","5,390.00","44,262","2,185","4,677.00","55,189",6,.,.,.,"23,150.00","220,272","9,462"
2019,15180,City of Pocahontas - (IA),A,Bundled,O,IA,Municipal,MISO,967,"9,274",927,838,"9,026",207,252,"2,695",15,.,.,.,"2,057.00","20,995","1,149"
2019,15188,Polk County Rural Pub Pwr Dist,A,Bundled,O,NE,Political Subdivision,SWPP,"4,704.10","44,253","2,858","2,288.70","22,503",562,"3,740.50","14,346","1,305",.,.,.,"10,733.30","81,102","4,725"
2019,15201,City of Pomona - (KS),A,Bundled,O,KS,Municipal,SWPP,642,"5,131",576,189,"1,822",57,.,.,.,.,.,.,831,"6,953",633
2019,15202,City of Ponca City - (OK),A,Bundled,O,OK,Municipal,SWPP,"17,615.00","143,916","13,835","13,540.00","131,635","2,007","6,298.00","70,141",16,.,.,.,"37,453.00","345,692","15,858"
2019,15203,Village of Plymouth - (OH),A,Bundled,O,OH,Municipal,PJM,968,"7,234",771,134,894,71,422,"2,898",6,.,.,.,"1,524.00","11,026",848
2019,15211,Pontotoc Electric Power Assn,A,Bundled,O,MS,Cooperative,TVA,"27,203.00","236,530","15,465","17,138.00","138,850","3,995","3,476.00","50,556",3,0,0,0,"47,817.00","425,936","19,463"
2019,15229,City of Poplar Bluff - (MO),A,Bundled,O,MO,Municipal,SPA,"11,780.60","125,814","7,775","15,765.40","166,648","1,736","4,155.00","53,933",13,.,.,.,"31,701.00","346,395","9,524"
2019,15231,City of Port Angeles - (WA),A,Bundled,O,WA,Municipal,BPAT,"12,121.00","124,407","9,129","8,374.00","99,935","1,864","2,251.00","43,020",6,.,.,.,"22,746.00","267,362","10,999"
2019,15246,City of Portland - (MI),A,Bundled,O,MI,Municipal,MISO,"1,910.00","16,361","2,238","1,051.00","8,898",333,844,"8,803",15,.,.,.,"3,805.00","34,062","2,586"
2019,15248,Portland General Electric Co,A,Bundled,O,OR,Investor Owned,PGE,"917,792.30","7,471,069","779,673","619,877.00","6,576,784","105,333","207,181.50","3,246,095","4,381",900.7,"10,743",1,"1,745,751.50","17,304,691","889,388"
2019,15248,Portland General Electric Co,C,Delivery,O,OR,Investor Owned,PGE,.,.,.,"18,052.20","665,844",563,"25,500.00","1,489,711",69,.,.,.,"43,552.20","2,155,555",632
2019,15257,"Poudre Valley REA, Inc",A,Bundled,O,CO,Cooperative,WACM,"52,919.20","440,399","38,868","35,692.40","309,500","4,435","43,507.90","573,925",656,.,.,.,"132,119.50","1,323,824","43,959"
2019,15263,The Potomac Edison Company,A,Bundled,O,MD,Investor Owned,PJM,"303,214.80","2,949,292","212,624","59,290.40","557,286","19,895","9,184.10","101,483","1,208",0,0,0,"371,689.30","3,608,061","233,727"
2019,15263,The Potomac Edison Company,A,Bundled,O,WV,Investor Owned,PJM,"191,832.60","1,907,937","124,233","75,727.80","834,216","18,292","59,054.00","956,348","1,878",0,0,0,"326,614.40","3,698,501","144,403"
2019,15263,The Potomac Edison Company,C,Delivery,O,MD,Investor Owned,PJM,"13,323.10","361,742","26,588","41,893.00","1,531,654","10,470","22,146.00","1,441,624","1,447",0,0,0,"77,362.10","3,335,020","38,505"
2019,15270,Potomac Electric Power Co,A,Bundled,O,DC,Investor Owned,PJM,"237,686.00","1,952,924","241,098","148,077.10","1,155,677","16,815",0,0,0,0,0,0,"385,763.10","3,108,601","257,913"
2019,15270,Potomac Electric Power Co,A,Bundled,O,MD,Investor Owned,PJM,"671,824.60","4,568,893","427,744","156,908.70","1,342,148","28,952","1,321.10","14,619",3,0,0,0,"830,054.40","5,925,660","456,699"
2019,15270,Potomac Electric Power Co,C,Delivery,O,DC,Investor Owned,PJM,"27,420.10","591,583","41,179","364,523.20","6,786,598","9,654","2,779.20","179,632",1,"11,897.60","349,546",3,"406,620.10","7,907,359","50,837"
2019,15270,Potomac Electric Power Co,C,Delivery,O,MD,Investor Owned,PJM,"77,915.80","1,111,817","102,796","297,932.20","6,408,194","21,122","6,060.50","292,872",9,"7,387.70","285,490",2,"389,296.20","8,098,373","123,929"
2019,15291,Prairie Energy Coop,A,Bundled,O,IA,Cooperative,SWPP,"8,152.70","61,117","3,495",13.1,111,75,"21,444.30","258,376",729,.,.,.,"29,610.10","319,604","4,299"
2019,15293,Powell Valley Electric Coop,A,Bundled,O,TN,Cooperative,TVA,"26,636.00","249,278","19,906","14,665.00","126,904","4,243","2,900.00","37,607",3,0,0,0,"44,201.00","413,789","24,152"
2019,15293,Powell Valley Electric Coop,A,Bundled,O,VA,Cooperative,TVA,"9,272.00","87,262","6,547","3,803.00","33,071","1,659",879,"12,903",1,0,0,0,"13,954.00","133,236","8,207"
2019,15294,City of Powell - (WY),A,Bundled,O,WY,Municipal,WACM,"2,969.00","18,457","2,662","1,092.00","7,474",578,"2,522.00","22,542",85,.,.,.,"6,583.00","48,473","3,325"
2019,15296,New York Power Authority,B,Energy,O,NY,State,NYIS,0,0,0,"504,512.00","7,482,341",316,"204,088.00","6,909,669",554,"205,131.00","2,851,057",3,"913,731.00","17,243,067",873
2019,15297,City of Plummer - (ID),A,Bundled,O,ID,Municipal,AVA,893,"8,775",790,687,"8,512",148,846,"14,140",5,0,0,0,"2,426.00","31,427",943
2019,15308,Plumas-Sierra Rural Elec Coop,A,Bundled,O,CA,Cooperative,CISO,"10,911.00","57,613","6,747","11,935.00","74,289",756,"1,187.00","8,900",111,.,.,.,"24,033.00","140,802","7,614"
2019,15308,Plumas-Sierra Rural Elec Coop,A,Bundled,O,NV,Cooperative,CISO,802,"4,457",405,10,48,6,10,75,2,.,.,.,822,"4,580",413
2019,15311,Prague Public Works Authority,A,Bundled,O,OK,Municipal,SWPP,"1,514.90","13,284","1,096",600.7,"5,412",170,81.7,918,1,.,.,.,"2,197.30","19,614","1,267"
2019,15312,Village of Prairie Du Sac - (WI),A,Bundled,O,WI,Municipal,MISO,"1,621.40","14,664","1,881","2,157.20","21,788",287,"1,161.50","12,305",1,0,0,0,"4,940.10","48,757","2,169"
2019,15321,City of Pratt- (KS),A,Bundled,O,KS,Municipal,SWPP,"3,850.00","29,101","3,300","3,242.00","24,673",720,"1,802.00","19,790",13,.,.,.,"8,894.00","73,564","4,033"
2019,15327,PUD No 1 of Wahkiakum County,A,Bundled,O,WA,Political Subdivision,BPAT,"2,880.00","30,730","2,016","1,098.00","10,765",542,.,.,.,.,.,.,"3,978.00","41,495","2,558"
2019,15334,Prentiss County Elec Pwr Assn,A,Bundled,O,MS,Cooperative,TVA,"15,299.00","158,518","10,873","11,958.00","112,396","2,945","5,058.00","71,058",8,0,0,0,"32,315.00","341,972","13,826"
2019,15336,City of Prescott - (KS),A,Bundled,O,KS,Municipal,SWPP,178,909,149,26,134,18,.,.,.,.,.,.,204,"1,043",167
2019,15337,City of Prescott - (AR),A,Bundled,O,AR,Municipal,MISO,"1,338.70","13,146","1,350","1,111.70","13,836",323,"4,579.10","7,232",4,.,.,.,"7,029.50","34,214","1,677"
2019,15340,Presque Isle Elec & Gas Coop,A,Bundled,O,MI,Cooperative,MISO,"26,369.60","172,532","31,225","4,750.90","46,660","1,895","2,835.60","26,592",593,0,0,0,"33,956.10","245,784","33,713"
2019,15344,Polk-Burnett Electric Coop,A,Bundled,O,WI,Cooperative,MISO,"27,104.30","183,873","19,193","5,838.20","52,726","1,597",7.9,12,10,.,.,.,"32,950.40","236,611","20,800"
2019,15346,Village of Polk - (NE),A,Bundled,O,NE,Municipal,SWPP,254,"1,644",182,129,948,53,94,400,2,.,.,.,477,"2,992",237
2019,15348,Preston Public Utilities Comm,A,Bundled,O,MN,Municipal,MISO,611.5,"5,026",655,524,"4,118",198,457,"3,958",13,0,0,0,"1,592.50","13,102",866
2019,15349,City of Preston,A,Bundled,O,IA,Municipal,MISO,591.9,"3,971",448,454,"3,538",106,0,0,0,0,0,0,"1,045.90","7,509",554
2019,15352,Village of Prague - (NE),A,Bundled,O,NE,Municipal,SWPP,253.3,"2,186",168,60.6,503,26,.,.,.,.,.,.,313.9,"2,689",194
2019,15356,Price Electric Coop Inc,A,Bundled,O,WI,Cooperative,MISO,"11,740.00","55,891","8,864","1,653.90","11,652",376,.,.,.,.,.,.,"13,393.90","67,543","9,240"
2019,15371,Town of Princeton - (MA),A,Bundled,O,MA,Municipal,ISNE,"3,100.00","11,824","1,386",562,"2,112",77,0,0,0,0,0,0,"3,662.00","13,936","1,463"
2019,15377,City of Primghar - (IA),A,Bundled,O,IA,Municipal,MISO,518.6,"4,651",494,392.3,"4,340",137,0,0,0,0,0,0,910.9,"8,991",631
2019,15385,City of Princeton - (WI),A,Bundled,O,WI,Municipal,MISO,546.8,"4,821",663,363.8,"3,455",175,213.5,"1,871",5,0,0,0,"1,124.10","10,147",843
2019,15386,City of Princeton - (KY),A,Bundled,O,KY,Municipal,LGEE,"4,131.00","32,040","2,925","1,917.00","13,765",863,"6,752.00","62,415",60,.,.,.,"12,800.00","108,220","3,848"
2019,15387,Princeton Public Utils Comm,A,Bundled,O,MN,Municipal,MISO,"2,337.20","15,514","2,183",710.6,"4,960",197,"3,411.40","31,719",53,.,.,.,"6,459.20","52,193","2,433"
2019,15388,City of Princeton - (IL),A,Bundled,O,IL,Municipal,MISO,"3,436.00","30,801","3,786","2,021.00","15,851",693,"4,743.00","49,590",57,.,.,.,"10,200.00","96,242","4,536"
2019,15410,Prince George Electric Coop,A,Bundled,O,VA,Cooperative,PJM,"21,157.00","170,495","10,517","8,010.00","71,931","1,365","9,668.00","102,480",16,0,0,0,"38,835.00","344,906","11,898"
2019,15419,PUD No 3 of Mason County,A,Bundled,O,WA,Political Subdivision,BPAT,"45,982.00","429,219","31,845","16,505.00","182,533","2,368","2,824.00","42,797",1,0,0,0,"65,311.00","654,549","34,214"
2019,15432,Prospect Corporation,A,Bundled,O,OH,Municipal,PJM,906,"6,885",648,156,"1,283",82,141,"1,592",6,.,.,.,"1,203.00","9,760",736
2019,15433,Town of Prosperity - (SC),A,Bundled,O,SC,Municipal,DUK,982,"7,015",678,512,"3,734",139,.,.,.,.,.,.,"1,494.00","10,749",817
2019,15443,City of Providence - (KY),A,Bundled,O,KY,Municipal,LGEE,"1,833.00","15,004","1,187","1,134.00","10,000",144,0,0,0,0,0,0,"2,967.00","25,004","1,331"
2019,15444,Provo City Corp,A,Bundled,O,UT,Municipal,PACE,"24,661.00","229,913","32,792","34,526.00","396,841","4,498","8,955.00","138,993",1,0,0,0,"68,142.00","765,747","37,291"
2019,15460,Proctor Public Utilities Comm,A,Bundled,O,MN,Municipal,MISO,"1,296.70","13,739","1,350",872.1,"8,034",90,276.3,"3,523",1,.,.,.,"2,445.10","25,296","1,441"
2019,15462,City of Pryor - (OK),A,Bundled,O,OK,Municipal,SWPP,"3,749.00","44,010","3,849","4,287.00","53,125",966,.,.,.,.,.,.,"8,036.00","97,135","4,815"
2019,15466,Public Service Co of Colorado,A,Bundled,O,CO,Investor Owned,PSCO,"1,047,994.00","9,446,626","1,281,850","1,266,217.10","13,178,829","217,215","409,079.80","6,417,592",329,"9,904.80","113,801",1,"2,733,195.70","29,156,848","1,499,395"
2019,15470,"Duke Energy Indiana, LLC",A,Bundled,O,IN,Investor Owned,MISO,"1,085,020.70","9,246,749","733,944","814,336.70","8,263,162","103,480","773,942.60","10,327,072","2,692",.,.,.,"2,673,300.00","27,836,983","840,116"
2019,15472,Public Service Co of NH,A,Bundled,O,NH,Investor Owned,ISNE,"491,183.30","2,469,126","351,614","127,060.10","797,804","47,726","7,408.40","71,871","1,553",.,.,.,"625,651.80","3,338,801","400,893"
2019,15472,Public Service Co of NH,C,Delivery,O,NH,Investor Owned,ISNE,"73,295.90","704,011","90,482","187,546.50","2,389,570","28,310","70,308.30","1,252,733","1,183",.,.,.,"331,150.70","4,346,314","119,975"
2019,15473,Public Service Co of NM,A,Bundled,O,NM,Investor Owned,PNM,"427,882.70","3,227,338","471,935","417,308.10","3,963,637","58,111","95,357.90","1,822,664",213,0,0,0,"940,548.70","9,013,639","530,259"
2019,15474,Public Service Co of Oklahoma,A,Bundled,O,OK,Investor Owned,SWPP,"636,071.60","6,272,704","479,194","453,048.60","6,126,581","71,306","296,510.10","6,156,270","6,921",0,0,0,"1,385,630.30","18,555,555","557,421"
2019,15477,Public Service Elec & Gas Co,A,Bundled,O,NJ,Investor Owned,PJM,"2,009,160.00","12,028,061","1,789,766","1,036,085.00","8,496,207","237,814","70,191.00","976,887","6,446","5,681.00","59,208",1,"3,121,117.00","21,560,363","2,034,027"
2019,15477,Public Service Elec & Gas Co,C,Delivery,O,NJ,Investor Owned,PJM,"54,738.00","1,328,342","175,702","587,891.00","14,956,396","73,821","104,108.00","2,693,343","2,182","2,568.00","155,543",5,"749,305.00","19,133,624","251,710"
2019,15500,Puget Sound Energy Inc,A,Bundled,O,WA,Investor Owned,PSEI,"1,139,356.20","10,756,628","1,025,024","872,488.80","8,910,247","137,258","105,020.40","1,161,149","3,328",477.5,"5,206",1,"2,117,342.90","20,833,230","1,165,611"
2019,15500,Puget Sound Energy Inc,C,Delivery,O,WA,Investor Owned,PSEI,.,.,.,"6,909.10","236,278",65,"12,602.60","2,085,743",15,.,.,.,"19,511.70","2,322,021",80
2019,15507,City of Pulaski - (TN),A,Bundled,O,TN,Municipal,TVA,"20,827.00","173,797","12,018","13,042.00","109,098","2,572","11,009.00","140,233",11,0,0,0,"44,878.00","423,128","14,601"
2019,15515,City of Purcell - (OK),A,Bundled,O,OK,Municipal,SPA,"3,139.00","26,860","2,353","3,130.00","26,766",539,.,.,.,.,.,.,"6,269.00","53,626","2,892"
2019,15541,Borough of Quakertown - (PA),A,Bundled,O,PA,Municipal,PJM,"4,841.40","38,434","4,599","2,334.70","15,029",593,"3,856.60","36,302",89,0,0,0,"11,032.70","89,765","5,281"
2019,15566,City of Quincy - (FL),A,Bundled,O,FL,Municipal,FPC,"5,718.00","49,000","3,834","7,468.00","91,000",875,"1,393.00","4,300",1,0,0,0,"14,579.00","144,300","4,710"
2019,15573,City of Quitman,A,Bundled,O,GA,Municipal,SOCO,"3,113.20","22,899","2,335","3,498.00","27,516",553,163.5,"2,164",1,.,.,.,"6,774.70","52,579","2,889"
