"Country.Iso code","Country.Full","Date.Full","Date.Year","Date.Month","Date.Day","Data.Cases.New","Data.Cases.Total","Data.Cases.New per million","Data.Cases.Total per million","Data.Deaths.New","Data.Deaths.Total","Data.Deaths.New per million","Data.Deaths.Total per million"
"AUS","Australia","2022-08-26","2022","8","26","0","106","0.0","4.089","0","0","0.0","0.0"
"AUS","Australia","2022-08-27","2022","8","27","0","106","0.0","4.089","0","0","0.0","0.0"
"AUS","Australia","2022-08-28","2022","8","28","0","106","0.0","4.089","0","0","0.0","0.0"
"AUS","Australia","2022-08-29","2022","8","29","0","106","0.0","4.089","0","0","0.0","0.0"
"AUS","Australia","2022-08-30","2022","8","30","15","121","0.579","4.668","0","0","0.0","0.0"
"AUS","Australia","2022-08-31","2022","8","31","0","121","0.0","4.668","0","0","0.0","0.0"
"AUS","Australia","2022-09-01","2022","9","1","3","124","0.116","4.784","0","0","0.0","0.0"
"AUS","Australia","2022-09-02","2022","9","2","0","124","0.0","4.784","0","0","0.0","0.0"
"AUS","Australia","2022-09-03","2022","9","3","0","124","0.0","4.784","0","0","0.0","0.0"
"AUS","Australia","2022-09-04","2022","9","4","0","124","0.0","4.784","0","0","0.0","0.0"
"AUS","Australia","2022-09-05","2022","9","5","1","125","0.039","4.822","0","0","0.0","0.0"
"AUS","Australia","2022-09-06","2022","9","6","0","125","0.0","4.822","0","0","0.0","0.0"
"AUS","Australia","2022-09-07","2022","9","7","0","125","0.0","4.822","0","0","0.0","0.0"
"AUS","Australia","2022-09-08","2022","9","8","4","129","0.154","4.977","0","0","0.0","0.0"
"AUT","Austria","2022-05-23","2022","5","23","1","1","0.112","0.112","0","0","0.0","0.0"
"AUT","Austria","2022-05-24","2022","5","24","0","1","0.0","0.112","0","0","0.0","0.0"
"AUT","Austria","2022-05-25","2022","5","25","0","1","0.0","0.112","0","0","0.0","0.0"
"AUT","Austria","2022-05-26","2022","5","26","0","1","0.0","0.112","0","0","0.0","0.0"
"AUT","Austria","2022-05-27","2022","5","27","0","1","0.0","0.112","0","0","0.0","0.0"
"AUT","Austria","2022-05-28","2022","5","28","0","1","0.0","0.112","0","0","0.0","0.0"
"AUT","Austria","2022-05-29","2022","5","29","0","1","0.0","0.112","0","0","0.0","0.0"
"AUT","Austria","2022-05-30","2022","5","30","0","1","0.0","0.112","0","0","0.0","0.0"
"AUT","Austria","2022-05-31","2022","5","31","0","1","0.0","0.112","0","0","0.0","0.0"
"AUT","Austria","2022-06-01","2022","6","1","0","1","0.0","0.112","0","0","0.0","0.0"
"AUT","Austria","2022-06-02","2022","6","2","0","1","0.0","0.112","0","0","0.0","0.0"
"AUT","Austria","2022-06-03","2022","6","3","0","1","0.0","0.112","0","0","0.0","0.0"
"AUT","Austria","2022-06-04","2022","6","4","0","1","0.0","0.112","0","0","0.0","0.0"
"AUT","Austria","2022-06-05","2022","6","5","0","1","0.0","0.112","0","0","0.0","0.0"
"AUT","Austria","2022-06-06","2022","6","6","0","1","0.0","0.112","0","0","0.0","0.0"
"AUT","Austria","2022-06-07","2022","6","7","0","1","0.0","0.112","0","0","0.0","0.0"
"AUT","Austria","2022-06-08","2022","6","8","0","1","0.0","0.112","0","0","0.0","0.0"
"AUT","Austria","2022-06-09","2022","6","9","0","1","0.0","0.112","0","0","0.0","0.0"
"AUT","Austria","2022-06-10","2022","6","10","0","1","0.0","0.112","0","0","0.0","0.0"
"AUT","Austria","2022-06-11","2022","6","11","0","1","0.0","0.112","0","0","0.0","0.0"
"AUT","Austria","2022-06-12","2022","6","12","0","1","0.0","0.112","0","0","0.0","0.0"
"AUT","Austria","2022-06-13","2022","6","13","2","3","0.224","0.336","0","0","0.0","0.0"
"AUT","Austria","2022-06-14","2022","6","14","0","3","0.0","0.336","0","0","0.0","0.0"
"AUT","Austria","2022-06-15","2022","6","15","1","4","0.112","0.448","0","0","0.0","0.0"
"AUT","Austria","2022-06-16","2022","6","16","0","4","0.0","0.448","0","0","0.0","0.0"
"AUT","Austria","2022-06-17","2022","6","17","7","11","0.785","1.233","0","0","0.0","0.0"
"AUT","Austria","2022-06-18","2022","6","18","0","11","0.0","1.233","0","0","0.0","0.0"
"AUT","Austria","2022-06-19","2022","6","19","0","11","0.0","1.233","0","0","0.0","0.0"
"AUT","Austria","2022-06-20","2022","6","20","0","11","0.0","1.233","0","0","0.0","0.0"
"AUT","Austria","2022-06-21","2022","6","21","1","12","0.112","1.345","0","0","0.0","0.0"
"AUT","Austria","2022-06-22","2022","6","22","0","12","0.0","1.345","0","0","0.0","0.0"
"AUT","Austria","2022-06-23","2022","6","23","0","12","0.0","1.345","0","0","0.0","0.0"
"AUT","Austria","2022-06-24","2022","6","24","8","20","0.897","2.242","0","0","0.0","0.0"
"AUT","Austria","2022-06-25","2022","6","25","0","20","0.0","2.242","0","0","0.0","0.0"
"AUT","Austria","2022-06-26","2022","6","26","0","20","0.0","2.242","0","0","0.0","0.0"
"AUT","Austria","2022-06-27","2022","6","27","0","20","0.0","2.242","0","0","0.0","0.0"
"AUT","Austria","2022-06-28","2022","6","28","0","20","0.0","2.242","0","0","0.0","0.0"
"AUT","Austria","2022-06-29","2022","6","29","0","20","0.0","2.242","0","0","0.0","0.0"
"AUT","Austria","2022-06-30","2022","6","30","0","20","0.0","2.242","0","0","0.0","0.0"
"AUT","Austria","2022-07-01","2022","7","1","17","37","1.905","4.147","0","0","0.0","0.0"
"AUT","Austria","2022-07-02","2022","7","2","0","37","0.0","4.147","0","0","0.0","0.0"
"AUT","Austria","2022-07-03","2022","7","3","0","37","0.0","4.147","0","0","0.0","0.0"
"AUT","Austria","2022-07-04","2022","7","4","0","37","0.0","4.147","0","0","0.0","0.0"
"AUT","Austria","2022-07-05","2022","7","5","0","37","0.0","4.147","0","0","0.0","0.0"
"AUT","Austria","2022-07-06","2022","7","6","0","37","0.0","4.147","0","0","0.0","0.0"
"AUT","Austria","2022-07-07","2022","7","7","0","37","0.0","4.147","0","0","0.0","0.0"
"AUT","Austria","2022-07-08","2022","7","8","25","62","2.802","6.949","0","0","0.0","0.0"
"AUT","Austria","2022-07-09","2022","7","9","0","62","0.0","6.949","0","0","0.0","0.0"
"AUT","Austria","2022-07-10","2022","7","10","0","62","0.0","6.949","0","0","0.0","0.0"
"AUT","Austria","2022-07-11","2022","7","11","0","62","0.0","6.949","0","0","0.0","0.0"
"AUT","Austria","2022-07-12","2022","7","12","0","62","0.0","6.949","0","0","0.0","0.0"
"AUT","Austria","2022-07-13","2022","7","13","0","62","0.0","6.949","0","0","0.0","0.0"
"AUT","Austria","2022-07-14","2022","7","14","0","62","0.0","6.949","0","0","0.0","0.0"
"AUT","Austria","2022-07-15","2022","7","15","21","83","2.354","9.303","0","0","0.0","0.0"
"AUT","Austria","2022-07-16","2022","7","16","0","83","0.0","9.303","0","0","0.0","0.0"
"AUT","Austria","2022-07-17","2022","7","17","0","83","0.0","9.303","0","0","0.0","0.0"
"AUT","Austria","2022-07-18","2022","7","18","0","83","0.0","9.303","0","0","0.0","0.0"
"AUT","Austria","2022-07-19","2022","7","19","0","83","0.0","9.303","0","0","0.0","0.0"
"AUT","Austria","2022-07-20","2022","7","20","0","83","0.0","9.303","0","0","0.0","0.0"
"AUT","Austria","2022-07-21","2022","7","21","0","83","0.0","9.303","0","0","0.0","0.0"
"AUT","Austria","2022-07-22","2022","7","22","16","99","1.793","11.096","0","0","0.0","0.0"
"AUT","Austria","2022-07-23","2022","7","23","0","99","0.0","11.096","0","0","0.0","0.0"
"AUT","Austria","2022-07-24","2022","7","24","0","99","0.0","11.096","0","0","0.0","0.0"
"AUT","Austria","2022-07-25","2022","7","25","0","99","0.0","11.096","0","0","0.0","0.0"
"AUT","Austria","2022-07-26","2022","7","26","0","99","0.0","11.096","0","0","0.0","0.0"
"AUT","Austria","2022-07-27","2022","7","27","12","111","1.345","12.441","0","0","0.0","0.0"
"AUT","Austria","2022-07-28","2022","7","28","0","111","0.0","12.441","0","0","0.0","0.0"
"AUT","Austria","2022-07-29","2022","7","29","0","111","0.0","12.441","0","0","0.0","0.0"
"AUT","Austria","2022-07-30","2022","7","30","0","111","0.0","12.441","0","0","0.0","0.0"
"AUT","Austria","2022-07-31","2022","7","31","0","111","0.0","12.441","0","0","0.0","0.0"
"AUT","Austria","2022-08-01","2022","8","1","21","132","2.354","14.795","0","0","0.0","0.0"
"AUT","Austria","2022-08-02","2022","8","2","0","132","0.0","14.795","0","0","0.0","0.0"
"AUT","Austria","2022-08-03","2022","8","3","3","135","0.336","15.131","0","0","0.0","0.0"
"AUT","Austria","2022-08-04","2022","8","4","0","135","0.0","15.131","0","0","0.0","0.0"
"AUT","Austria","2022-08-05","2022","8","5","25","160","2.802","17.933","0","0","0.0","0.0"
"AUT","Austria","2022-08-06","2022","8","6","0","160","0.0","17.933","0","0","0.0","0.0"
"AUT","Austria","2022-08-07","2022","8","7","0","160","0.0","17.933","0","0","0.0","0.0"
"AUT","Austria","2022-08-08","2022","8","8","13","173","1.457","19.39","0","0","0.0","0.0"
"AUT","Austria","2022-08-09","2022","8","9","2","175","0.224","19.614","0","0","0.0","0.0"
"AUT","Austria","2022-08-10","2022","8","10","0","175","0.0","19.614","0","0","0.0","0.0"
"AUT","Austria","2022-08-11","2022","8","11","0","175","0.0","19.614","0","0","0.0","0.0"
"AUT","Austria","2022-08-12","2022","8","12","23","198","2.578","22.192","0","0","0.0","0.0"
"AUT","Austria","2022-08-13","2022","8","13","0","198","0.0","22.192","0","0","0.0","0.0"
"AUT","Austria","2022-08-14","2022","8","14","0","198","0.0","22.192","0","0","0.0","0.0"
"AUT","Austria","2022-08-15","2022","8","15","0","198","0.0","22.192","0","0","0.0","0.0"
"AUT","Austria","2022-08-16","2022","8","16","0","198","0.0","22.192","0","0","0.0","0.0"
"AUT","Austria","2022-08-17","2022","8","17","18","216","2.017","24.21","0","0","0.0","0.0"
"AUT","Austria","2022-08-18","2022","8","18","1","217","0.112","24.322","0","0","0.0","0.0"
"AUT","Austria","2022-08-19","2022","8","19","1","218","0.112","24.434","0","0","0.0","0.0"
"AUT","Austria","2022-08-20","2022","8","20","0","218","0.0","24.434","0","0","0.0","0.0"
"AUT","Austria","2022-08-21","2022","8","21","0","218","0.0","24.434","0","0","0.0","0.0"
"AUT","Austria","2022-08-22","2022","8","22","0","218","0.0","24.434","0","0","0.0","0.0"
"AUT","Austria","2022-08-23","2022","8","23","13","231","1.457","25.891","0","0","0.0","0.0"
"AUT","Austria","2022-08-24","2022","8","24","3","234","0.336","26.227","0","0","0.0","0.0"
"AUT","Austria","2022-08-25","2022","8","25","0","234","0.0","26.227","0","0","0.0","0.0"
"AUT","Austria","2022-08-26","2022","8","26","24","258","2.69","28.917","0","0","0.0","0.0"
"AUT","Austria","2022-08-27","2022","8","27","0","258","0.0","28.917","0","0","0.0","0.0"
"AUT","Austria","2022-08-28","2022","8","28","0","258","0.0","28.917","0","0","0.0","0.0"
"AUT","Austria","2022-08-29","2022","8","29","7","265","0.785","29.702","0","0","0.0","0.0"
"AUT","Austria","2022-08-30","2022","8","30","0","265","0.0","29.702","0","0","0.0","0.0"
"AUT","Austria","2022-08-31","2022","8","31","0","265","0.0","29.702","0","0","0.0","0.0"
"AUT","Austria","2022-09-01","2022","9","1","0","265","0.0","29.702","0","0","0.0","0.0"
"AUT","Austria","2022-09-02","2022","9","2","8","273","0.897","30.598","0","0","0.0","0.0"
"AUT","Austria","2022-09-03","2022","9","3","0","273","0.0","30.598","0","0","0.0","0.0"
"AUT","Austria","2022-09-04","2022","9","4","0","273","0.0","30.598","0","0","0.0","0.0"
"AUT","Austria","2022-09-05","2022","9","5","0","273","0.0","30.598","0","0","0.0","0.0"
"AUT","Austria","2022-09-06","2022","9","6","2","275","0.224","30.822","0","0","0.0","0.0"
"AUT","Austria","2022-09-07","2022","9","7","5","280","0.56","31.383","0","0","0.0","0.0"
"AUT","Austria","2022-09-08","2022","9","8","0","280","0.0","31.383","0","0","0.0","0.0"
"BEL","Belgium","2022-05-19","2022","5","19","1","1","0.086","0.086","0","0","0.0","0.0"
"BEL","Belgium","2022-05-20","2022","5","20","2","3","0.172","0.258","0","0","0.0","0.0"
"BEL","Belgium","2022-05-21","2022","5","21","1","4","0.086","0.344","0","0","0.0","0.0"
"BEL","Belgium","2022-05-22","2022","5","22","0","4","0.0","0.344","0","0","0.0","0.0"
"BEL","Belgium","2022-05-23","2022","5","23","0","4","0.0","0.344","0","0","0.0","0.0"
"BEL","Belgium","2022-05-24","2022","5","24","0","4","0.0","0.344","0","0","0.0","0.0"
"BEL","Belgium","2022-05-25","2022","5","25","2","6","0.172","0.517","0","0","0.0","0.0"
"BEL","Belgium","2022-05-26","2022","5","26","0","6","0.0","0.517","0","0","0.0","0.0"
"BEL","Belgium","2022-05-27","2022","5","27","0","6","0.0","0.517","0","0","0.0","0.0"
"BEL","Belgium","2022-05-28","2022","5","28","3","9","0.258","0.775","0","0","0.0","0.0"
"BEL","Belgium","2022-05-29","2022","5","29","0","9","0.0","0.775","0","0","0.0","0.0"
"BEL","Belgium","2022-05-30","2022","5","30","0","9","0.0","0.775","0","0","0.0","0.0"
"BEL","Belgium","2022-05-31","2022","5","31","0","9","0.0","0.775","0","0","0.0","0.0"
"BEL","Belgium","2022-06-01","2022","6","1","5","14","0.431","1.206","0","0","0.0","0.0"
"BEL","Belgium","2022-06-02","2022","6","2","0","14","0.0","1.206","0","0","0.0","0.0"
"BEL","Belgium","2022-06-03","2022","6","3","3","17","0.258","1.464","0","0","0.0","0.0"
"BEL","Belgium","2022-06-04","2022","6","4","0","17","0.0","1.464","0","0","0.0","0.0"
"BEL","Belgium","2022-06-05","2022","6","5","0","17","0.0","1.464","0","0","0.0","0.0"
"BEL","Belgium","2022-06-06","2022","6","6","0","17","0.0","1.464","0","0","0.0","0.0"
"BEL","Belgium","2022-06-07","2022","6","7","0","17","0.0","1.464","0","0","0.0","0.0"
"BEL","Belgium","2022-06-08","2022","6","8","8","25","0.689","2.153","0","0","0.0","0.0"
"BEL","Belgium","2022-06-09","2022","6","9","0","25","0.0","2.153","0","0","0.0","0.0"
"BEL","Belgium","2022-06-10","2022","6","10","0","25","0.0","2.153","0","0","0.0","0.0"
"BEL","Belgium","2022-06-11","2022","6","11","0","25","0.0","2.153","0","0","0.0","0.0"
"BEL","Belgium","2022-06-12","2022","6","12","0","25","0.0","2.153","0","0","0.0","0.0"
"BEL","Belgium","2022-06-13","2022","6","13","0","25","0.0","2.153","0","0","0.0","0.0"
"BEL","Belgium","2022-06-14","2022","6","14","0","25","0.0","2.153","0","0","0.0","0.0"
"BEL","Belgium","2022-06-15","2022","6","15","27","52","2.325","4.478","0","0","0.0","0.0"
"BEL","Belgium","2022-06-16","2022","6","16","0","52","0.0","4.478","0","0","0.0","0.0"
"BEL","Belgium","2022-06-17","2022","6","17","10","62","0.861","5.34","0","0","0.0","0.0"
"BEL","Belgium","2022-06-18","2022","6","18","0","62","0.0","5.34","0","0","0.0","0.0"
"BEL","Belgium","2022-06-19","2022","6","19","0","62","0.0","5.34","0","0","0.0","0.0"
"BEL","Belgium","2022-06-20","2022","6","20","0","62","0.0","5.34","0","0","0.0","0.0"
"BEL","Belgium","2022-06-21","2022","6","21","15","77","1.292","6.631","0","0","0.0","0.0"
"BEL","Belgium","2022-06-22","2022","6","22","0","77","0.0","6.631","0","0","0.0","0.0"
"BEL","Belgium","2022-06-23","2022","6","23","0","77","0.0","6.631","0","0","0.0","0.0"
"BEL","Belgium","2022-06-24","2022","6","24","0","77","0.0","6.631","0","0","0.0","0.0"
"BEL","Belgium","2022-06-25","2022","6","25","0","77","0.0","6.631","0","0","0.0","0.0"
"BEL","Belgium","2022-06-26","2022","6","26","0","77","0.0","6.631","0","0","0.0","0.0"
"BEL","Belgium","2022-06-27","2022","6","27","0","77","0.0","6.631","0","0","0.0","0.0"
"BEL","Belgium","2022-06-28","2022","6","28","40","117","3.445","10.076","0","0","0.0","0.0"
"BEL","Belgium","2022-06-29","2022","6","29","0","117","0.0","10.076","0","0","0.0","0.0"
"BEL","Belgium","2022-06-30","2022","6","30","0","117","0.0","10.076","0","0","0.0","0.0"
"BEL","Belgium","2022-07-01","2022","7","1","0","117","0.0","10.076","0","0","0.0","0.0"
"BEL","Belgium","2022-07-02","2022","7","2","0","117","0.0","10.076","0","0","0.0","0.0"
"BEL","Belgium","2022-07-03","2022","7","3","0","117","0.0","10.076","0","0","0.0","0.0"
"BEL","Belgium","2022-07-04","2022","7","4","0","117","0.0","10.076","0","0","0.0","0.0"
"BEL","Belgium","2022-07-05","2022","7","5","51","168","4.392","14.469","0","0","0.0","0.0"
"BEL","Belgium","2022-07-06","2022","7","6","0","168","0.0","14.469","0","0","0.0","0.0"
"BEL","Belgium","2022-07-07","2022","7","7","0","168","0.0","14.469","0","0","0.0","0.0"
"BEL","Belgium","2022-07-08","2022","7","8","0","168","0.0","14.469","0","0","0.0","0.0"
"BEL","Belgium","2022-07-09","2022","7","9","0","168","0.0","14.469","0","0","0.0","0.0"
"BEL","Belgium","2022-07-10","2022","7","10","0","168","0.0","14.469","0","0","0.0","0.0"
"BEL","Belgium","2022-07-11","2022","7","11","0","168","0.0","14.469","0","0","0.0","0.0"
"BEL","Belgium","2022-07-12","2022","7","12","56","224","4.823","19.291","0","0","0.0","0.0"
"BEL","Belgium","2022-07-13","2022","7","13","0","224","0.0","19.291","0","0","0.0","0.0"
"BEL","Belgium","2022-07-14","2022","7","14","0","224","0.0","19.291","0","0","0.0","0.0"
"BEL","Belgium","2022-07-15","2022","7","15","0","224","0.0","19.291","0","0","0.0","0.0"
"BEL","Belgium","2022-07-16","2022","7","16","0","224","0.0","19.291","0","0","0.0","0.0"
"BEL","Belgium","2022-07-17","2022","7","17","0","224","0.0","19.291","0","0","0.0","0.0"
"BEL","Belgium","2022-07-18","2022","7","18","87","311","7.493","26.784","0","0","0.0","0.0"
"BEL","Belgium","2022-07-19","2022","7","19","0","311","0.0","26.784","0","0","0.0","0.0"
"BEL","Belgium","2022-07-20","2022","7","20","0","311","0.0","26.784","0","0","0.0","0.0"
"BEL","Belgium","2022-07-21","2022","7","21","0","311","0.0","26.784","0","0","0.0","0.0"
"BEL","Belgium","2022-07-22","2022","7","22","0","311","0.0","26.784","0","0","0.0","0.0"
"BEL","Belgium","2022-07-23","2022","7","23","0","311","0.0","26.784","0","0","0.0","0.0"
"BEL","Belgium","2022-07-24","2022","7","24","0","311","0.0","26.784","0","0","0.0","0.0"
"BEL","Belgium","2022-07-25","2022","7","25","82","393","7.062","33.846","0","0","0.0","0.0"
"BEL","Belgium","2022-07-26","2022","7","26","0","393","0.0","33.846","0","0","0.0","0.0"
"BEL","Belgium","2022-07-27","2022","7","27","0","393","0.0","33.846","0","0","0.0","0.0"
"BEL","Belgium","2022-07-28","2022","7","28","0","393","0.0","33.846","0","0","0.0","0.0"
"BEL","Belgium","2022-07-29","2022","7","29","0","393","0.0","33.846","0","0","0.0","0.0"
"BEL","Belgium","2022-07-30","2022","7","30","0","393","0.0","33.846","0","0","0.0","0.0"
"BEL","Belgium","2022-07-31","2022","7","31","0","393","0.0","33.846","0","0","0.0","0.0"
"BEL","Belgium","2022-08-01","2022","8","1","89","482","7.665","41.511","0","0","0.0","0.0"
"BEL","Belgium","2022-08-02","2022","8","2","0","482","0.0","41.511","0","0","0.0","0.0"
"BEL","Belgium","2022-08-03","2022","8","3","0","482","0.0","41.511","0","0","0.0","0.0"
"BEL","Belgium","2022-08-04","2022","8","4","0","482","0.0","41.511","0","0","0.0","0.0"
"BEL","Belgium","2022-08-05","2022","8","5","0","482","0.0","41.511","0","0","0.0","0.0"
"BEL","Belgium","2022-08-06","2022","8","6","0","482","0.0","41.511","0","0","0.0","0.0"
"BEL","Belgium","2022-08-07","2022","8","7","0","482","0.0","41.511","0","0","0.0","0.0"
"BEL","Belgium","2022-08-08","2022","8","8","64","546","5.512","47.023","0","0","0.0","0.0"
"BEL","Belgium","2022-08-09","2022","8","9","0","546","0.0","47.023","0","0","0.0","0.0"
"BEL","Belgium","2022-08-10","2022","8","10","0","546","0.0","47.023","0","0","0.0","0.0"
"BEL","Belgium","2022-08-11","2022","8","11","0","546","0.0","47.023","0","0","0.0","0.0"
"BEL","Belgium","2022-08-12","2022","8","12","0","546","0.0","47.023","0","0","0.0","0.0"
"BEL","Belgium","2022-08-13","2022","8","13","0","546","0.0","47.023","0","0","0.0","0.0"
"BEL","Belgium","2022-08-14","2022","8","14","0","546","0.0","47.023","0","0","0.0","0.0"
"BEL","Belgium","2022-08-15","2022","8","15","78","624","6.718","53.74","0","0","0.0","0.0"
"BEL","Belgium","2022-08-16","2022","8","16","0","624","0.0","53.74","0","0","0.0","0.0"
