"artist.gender","artist.name","artist.role","data.medium","data.thumbnail","data.title","data.url","dimensions.depth","dimensions.height","dimensions.width","metadata.acquisition date","metadata.creation decade","metadata.creation year","metadata.credit","artist.birth.location","artist.birth.year","artist.death.location","artist.death.year"
"Female","Boty, Pauline","artist","Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T07/T07496_8.jpg","The Only Blonde in the World","http://www.tate.org.uk/art/artworks/boty-the-only-blonde-in-the-world-t07496","25.0","1530.0","1224.0","1999","1960","1963","Purchased 1999","Surrey, United Kingdom","1938","London, United Kingdom","1966"
"Male","Bough, Samuel","artist","Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N01/N01936_8.jpg","Holmwood, Dorking","http://www.tate.org.uk/art/artworks/bough-holmwood-dorking-n01936","0.0","469.0","309.0","1904","1850","1856","Presented by the Earl of Carlisle 1904","Carlisle, United Kingdom","1822","Edinburgh, United Kingdom","1878"
"Male","Boughton, George Henry","artist","Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N01/N01539_8.jpg","Weeding the Pavement","http://www.tate.org.uk/art/artworks/boughton-weeding-the-pavement-n01539","135.0","1955.0","1345.0","1894","1880","1882","Presented by Sir Henry Tate 1894","Norwich, United Kingdom","1833","London, United Kingdom","1905"
"Male","Boumans, Bart","artist","Lithograph on paper","","Dutch Landscape","http://www.tate.org.uk/art/artworks/boumans-dutch-landscape-p01374","0.0","492.0","422.0","1975","1970","1973","Presented by de Jong and Co. through the Institute of Contemporary Prints 1975","Deventer, Nederland","1940","","0"
"Male","Bourdelle, Antoine","artist","Plaster","http://www.tate.org.uk/art/images/work/N/N04/N04115_8.jpg","Sir James George Frazer","http://www.tate.org.uk/art/artworks/bourdelle-sir-james-george-frazer-n04115","400.0","311.0","692.0","1925","1920","1922","Presented by Lady Frazer 1925","France","1861","","1929"
"Female","Bourgeois, Louise","artist","Steel and marble","http://www.tate.org.uk/art/images/work/T/T12/T12625_8.jpg","Maman","http://www.tate.org.uk/art/artworks/bourgeois-maman-t12625","0.0","10236.0","8915.0","2008","1990","1999","Presented by the artist 2008","Paris, France","1911","New York, United States","2010"
"Male","Bourne, James","attributed to","Graphite on paper","http://www.tate.org.uk/art/images/work/T/T10/T10676_8.jpg","Rocks","http://www.tate.org.uk/art/artworks/bourne-delamotte-rocks-t10676","0.0","238.0","190.0","1997","0","0","Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996","Lincolnshire, United Kingdom","1773","Sutton Coldfield, United Kingdom","1854"
"Male","Bouvier de Cachard, Comte Rgis Guy de","artist","Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P06/P06042_8.jpg","Tower of London","http://www.tate.org.uk/art/artworks/bouvier-de-cachard-tower-of-london-p06042","0.0","654.0","486.0","1975","1970","1972","Presented by Curwen Studio through the Institute of Contemporary Prints 1975","Paris, France","1929","","0"
"Male","Bowen, Denis","artist","Ink on paper on board","http://www.tate.org.uk/art/images/work/T/T07/T07865_8.jpg","Untitled (Brush Drawing No.1)","http://www.tate.org.uk/art/artworks/bowen-untitled-brush-drawing-no1-t07865","0.0","425.0","250.0","2002","1950","1952","Purchased 2002","Kimberley, South Africa","1921","","2006"
"Male","Bower, Edward","artist","Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T00/T00500_8.jpg","Sir John Drake","http://www.tate.org.uk/art/artworks/bower-sir-john-drake-t00500","0.0","981.0","1244.0","1962","1640","1646","Purchased 1962","","1629","London, United Kingdom","1667"
"Female","Bowey, Olwyn","artist","Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T00/T00662_8.jpg","Portrait Sketch of L.S. Lowry","http://www.tate.org.uk/art/artworks/bowey-portrait-sketch-of-ls-lowry-t00662","0.0","711.0","914.0","1964","1960","1963","Presented by the Trustees of the Chantrey Bequest 1964","Stockton-on-Tees, United Kingdom","1936","","0"
"Male","Bowler, Henry Alexander","artist","Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N03/N03592_8.jpg","The Doubt: Can these Dry Bones Live?","http://www.tate.org.uk/art/artworks/bowler-the-doubt-can-these-dry-bones-live-n03592","0.0","508.0","610.0","1921","1850","1855","Presented by H. Archer Bowler 1921","Kensington","1824","London, United Kingdom","1903"
"Male","Bowling, Frank","artist","Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T12/T12244_8.jpg","Whos Afraid of Barney Newman","http://www.tate.org.uk/art/artworks/bowling-whos-afraid-of-barney-newman-t12244","27.0","1295.0","2364.0","2006","1960","1968","Presented by Rachel Scott 2006","Guyana","1936","","0"
"Female","Box, E.","artist","Oil paint and acrylic paint on canvas","http://www.tate.org.uk/art/images/work/T/T02/T02219_8.jpg","The Expulsion","http://www.tate.org.uk/art/artworks/box-the-expulsion-t02219","0.0","362.0","502.0","1977","1950","1951","Presented by Professor Marston Fleming 1977","","1919","","1988"
"Male","Boxall, Sir William","artist","Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N00/N00601_8.jpg","Geraldine","http://www.tate.org.uk/art/artworks/boxall-geraldine-n00601","0.0","838.0","1156.0","1858","1850","1850","Presented by James Booth at the wish of the late John Kenyon 1858","Oxford, United Kingdom","1800","London, United Kingdom","1879"
"Male","Boxer, Stanley","artist","Lithograph on paper","","Softwinterseekingwhiteness","http://www.tate.org.uk/art/artworks/boxer-softwinterseekingwhiteness-p12056","0.0","275.0","327.0","2004","1970","1976","Presented by Tyler Graphics Ltd in honour of Pat Gilmour, Tate Print Department 1974-7, 2004","New York, United States","1926","Pittsfield, United States","2000"
"Male","Boyce, George Price","attributed to","Graphite and watercolour on paper","http://www.tate.org.uk/art/images/work/T/T09/T09476_8.jpg","After Botticelli: Copy of the Simonetta","http://www.tate.org.uk/art/artworks/boyce-after-botticelli-copy-of-the-simonetta-t09476","0.0","129.0","194.0","1997","0","0","Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996","Camden, United Kingdom","1826","Chelsea, United Kingdom","1897"
"Male","Boyce, Martin","artist","Altered Eames plywood leg splints, brass, cardboard, fibreboard and acrylic paint","http://www.tate.org.uk/art/images/work/T/T13/T13284_8.jpg","Untitled","http://www.tate.org.uk/art/artworks/boyce-untitled-t13284","240.0","220.0","1663.0","2011","2000","2009","Presented by Tate Patrons 2011","Hamilton, United Kingdom","1967","","0"
"Female","Boyce, Sonia","artist","Photographs, black and white, on paper, photocopies on paper, acrylic paint , ballpoint pen, crayon and felt-tip pen","http://www.tate.org.uk/art/images/work/T/T05/T05021_8.jpg","From Tarzan to Rambo: English Born Native Considers her Relationship to the Constructed/Self Image and her Roots in Reconstruction","http://www.tate.org.uk/art/artworks/boyce-from-tarzan-to-rambo-english-born-native-considers-her-relationship-to-the-t05021","0.0","3590.0","1240.0","1987","1980","1987","Purchased 1987","London, United Kingdom","1962","","0"
"Male","Boyd Harte, Glynn","artist","Lithograph on paper","","[no title]","http://www.tate.org.uk/art/artworks/boyd-harte-no-title-p06786","0.0","575.0","775.0","1978","1970","1977","Presented by Curwen Studio 1978","Lancashire, United Kingdom","1948","","2003"
"","Boyd and Evans, Fionnuala and Leslie","artist","Acrylic paint on canvas","http://www.tate.org.uk/art/images/work/T/T04/T04909_8.jpg","The Wall","http://www.tate.org.uk/art/artworks/boyd-and-evans-the-wall-t04909","0.0","1372.0","914.0","1987","1980","1986","Presented by Philip and Psyche Hughes through Angela Flowers Gallery and the Friends of the Tate Gallery 1987","","1944","","0"
"Male","Boyd, Arthur","artist","Oil paint on hardboard","http://www.tate.org.uk/art/images/work/T/T13/T13190_8.jpg","Bride Drinking from a Creek","http://www.tate.org.uk/art/artworks/boyd-bride-drinking-from-a-creek-t13190","0.0","812.0","610.0","2010","1960","1960","Bequeathed by Ann Forsdyke through the Art Fund 2010","Australia","1920","Melbourne","1999"
"Male","Boyle, Mark","artist","Natural earth materials, resin and wood on 3 fibreglass panels","","The Rock and Scree Series (Triptych)","http://www.tate.org.uk/art/artworks/boyle-the-rock-and-scree-series-triptych-t02413","318.0","1841.0","1848.0","1979","1970","1977","Presented anonymously 1979","Glasgow, United Kingdom","1934","","2005"
"Male","Boyne, John","attributed to","Graphite and watercolour on paper","http://www.tate.org.uk/art/images/work/T/T09/T09467_8.jpg","Landscape, a Rocky Cove","http://www.tate.org.uk/art/artworks/boyne-landscape-a-rocky-cove-t09467","0.0","152.0","122.0","1997","0","0","Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996","Down, United Kingdom","1750","London, United Kingdom","1810"
"Male","Boys, Thomas Shotter","artist","Watercolour and gouache on paper","http://www.tate.org.uk/art/images/work/T/T00/T00966_8.jpg","The Seine and Palace of the Tuileries","http://www.tate.org.uk/art/artworks/boys-the-seine-and-palace-of-the-tuileries-t00966","0.0","295.0","200.0","1967","1830","1830","Presented by the Art Fund (Herbert Powell Bequest) 1967","London, United Kingdom","1803","London, United Kingdom","1874"
"Male","Brabazon, Hercules Brabazon","artist","Watercolour on paper","http://www.tate.org.uk/art/images/work/T/T10/T10660_8.jpg","S. Giorgio and the Salute","http://www.tate.org.uk/art/artworks/brabazon-s-giorgio-and-the-salute-t10660","0.0","184.0","129.0","1997","0","0","Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996","Paris, France","1821","","1906"
"Female","Braden, Norah","artist","Reduced stoneware","","Deep Bowl on High Foot","http://www.tate.org.uk/art/artworks/braden-deep-bowl-on-high-foot-t12121","150.0","150.0","135.0","2005","1930","1930","Accepted by HM Government in lieu of inheritance tax and allocated to Tate 2005","Margate, United Kingdom","1901","Chichester, United Kingdom","2001"
"Male","Bradford, Mark","artist","Mixed media on canvas","","Los Moscos","http://www.tate.org.uk/art/artworks/bradford-los-moscos-t13701","0.0","4839.0","3175.0","2013","2000","2004","Presented by the American Fund for the Tate Gallery, courtesy of the American Acquisitions Committee 2012","Los Angeles, United States","1961","","0"
"Male","Bradley, Martin","artist","Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T06/T06666_8.jpg","Personnage Jaune","http://www.tate.org.uk/art/artworks/bradley-personnage-jaune-t06666","0.0","760.0","507.0","1992","1950","1954","Bequeathed by Josephine Charles 1992","Surrey, United Kingdom","1931","","0"
"Male","Bramley, Frank","artist","Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T03/T03962_8.jpg","Primrose Day","http://www.tate.org.uk/art/artworks/bramley-primrose-day-t03962","0.0","351.0","502.0","1985","1880","1885","Presented by Arthur Grogan 1985","Lincolnshire, United Kingdom","1857","Chalford, United Kingdom","1915"
"Male","Brammer, Leonard","artist","Ink and watercolour on paper","http://www.tate.org.uk/art/images/work/N/N05/N05549_8.jpg","The Two Ovens","http://www.tate.org.uk/art/artworks/brammer-the-two-ovens-n05549","0.0","235.0","216.0","1944","1930","1931","Presented by the Contemporary Art Society 1944","Delft, Nederland","1906","Delft, Nederland","1994"
"Male","Brancusi, Constantin","artist","Bronze, metal and wood","http://www.tate.org.uk/art/images/work/T/T07/T07107_8.jpg","Fish","http://www.tate.org.uk/art/artworks/brancusi-fish-t07107","502.0","502.0","934.0","1996","1920","1926","Accepted by HM Government in lieu of tax and allocated to the Tate Gallery 1996","Romnia","1876","Paris, France","1957"
"Male","Brandard, Robert","artist","Graphite on paper","http://www.tate.org.uk/art/images/work/T/T08/T08737_8.jpg","Continental Street Scene","http://www.tate.org.uk/art/artworks/brandard-continental-street-scene-t08737","0.0","315.0","227.0","1997","0","0","Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996","Birmingham, United Kingdom","1805","Kensington, United Kingdom","1862"
"Female","Brandenburg, Ulla von","artist","Film, Super 16 mm, or video, projection, black and white","http://www.tate.org.uk/art/images/work/T/T12/T12463_8.jpg","Around","http://www.tate.org.uk/art/artworks/brandenburg-around-t12463","0.0","0.0","0.0","2007","2000","2005","Purchased 2007","Karlsruhe, Deutschland","1974","","0"
"Male","Brandt, Bill","artist","Photograph, gelatin silver print on paper","","Porter at Billingsgate Market","http://www.tate.org.uk/art/artworks/brandt-porter-at-billingsgate-market-p13139","0.0","288.0","343.0","2011","1930","1934","Presented by Thomas Dane 2010","Hamburg, Deutschland","1904","London, United Kingdom","1983"
"Male","Brangwyn, Sir Frank","artist","Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P03/P03016_8.jpg","Making Sailors: Boatdrill","http://www.tate.org.uk/art/artworks/brangwyn-making-sailors-boatdrill-p03016","0.0","363.0","463.0","1918","1910","1917","Presented by the Ministry of Information 1918","Brugge, Belgi","1867","Ditchling, United Kingdom","1956"
"Male","Branson, Clive","artist","Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T12/T12021_8.jpg","Still Life","http://www.tate.org.uk/art/artworks/branson-still-life-t12021","22.0","763.0","637.0","2005","1940","1940","Presented by Rosa Branson 2005","","1907","Myanmar","1944"
"Male","Branwhite, Nathan","artist","Watercolour on ivory","","Miniature Portrait of W.J. Mller","http://www.tate.org.uk/art/artworks/branwhite-miniature-portrait-of-wj-muller-n02388","0.0","48.0","60.0","1908","0","0","Presented by Lady Weston as part of the Sir Joseph Weston Gift 1908","","1813","","1894"
"Male","Braque, Georges","artist","Oil paint and sand on canvas","http://www.tate.org.uk/art/images/work/T/T07/T07992_8.jpg","The Billiard Table","http://www.tate.org.uk/art/artworks/braque-the-billiard-table-t07992","22.0","1163.0","891.0","2003","1940","1945","Purchased with assistance from the gift of Gustav and Elly Kahnweiler, the Art Fund, Tate Members and the Dr V.J. Daniel Bequest 2003","Argenteuil, France","1882","Paris, France","1963"
"Male","Brassai","artist","Photograph, gelatin silver print on paper","","The Urchin Bijou, Bar de la Lune","http://www.tate.org.uk/art/artworks/brassai-the-urchin-bijou-bar-de-la-lune-p13110","0.0","240.0","320.0","2010","1930","1932","Accepted by HM Government in lieu of inheritance tax from the Estate of Barbara Lloyd and allocated to Tate 2009","Brasov, Romnia","1899","Beaulieu, France","1984"
"Male","Bratby, John","artist","Oil paint on hardboard","http://www.tate.org.uk/art/images/work/T/T06/T06777_8.jpg","The Toilet","http://www.tate.org.uk/art/artworks/bratby-the-toilet-t06777","0.0","872.0","1171.0","1993","1950","1955","Purchased 1993","Wimbledon, United Kingdom","1928","Hastings, United Kingdom","1992"
"Male","Bravo, Manuel lvarez","artist","Photograph, gelatin silver print on paper","http://www.tate.org.uk/art/images/work/P/P13/P13111_8.jpg","Black Mirror","http://www.tate.org.uk/art/artworks/bravo-black-mirror-p13111","0.0","255.0","330.0","2010","1940","1947","Accepted by HM Government in lieu of inheritance tax from the Estate of Barbara Lloyd and allocated to Tate 2009","Ciudad de Mxico, Mxico","1904","Ciudad de Mxico, Mxico","2002"
"Male","Breakwell, Ian","artist","Video, 2 projections, colour and sound","http://www.tate.org.uk/art/images/work/T/T07/T07990_8.jpg","The Other Side","http://www.tate.org.uk/art/artworks/breakwell-the-other-side-t07990","0.0","0.0","0.0","2003","2000","2002","Purchased 2003","Derby, United Kingdom","1943","London, United Kingdom","2005"
"Male","Bree, Rev. William","artist","Watercolour on paper","http://www.tate.org.uk/art/images/work/T/T05/T05471_8.jpg","A Much-Repaired Gate","http://www.tate.org.uk/art/artworks/bree-a-much-repaired-gate-t05471","0.0","187.0","114.0","1988","1800","1804","Presented by Miss Marjorie Ball 1988","","1754","","1822"
